train_loss,train_acc,epoch,step,test_loss,test_acc
2.2101128101348877,0.1875,0,49,,
2.1418259143829346,0.21484375,0,99,,
2.086242437362671,0.265625,0,149,,
,,0,195,1.9537675380706787,0.3203999996185303
2.0483827590942383,0.29296875,1,199,,
1.969433307647705,0.328125,1,249,,
2.0351686477661133,0.328125,1,299,,
1.9792656898498535,0.2890625,1,349,,
,,1,391,1.828819751739502,0.37389999628067017
1.9586453437805176,0.3359375,2,399,,
1.9486010074615479,0.34375,2,449,,
1.9535093307495117,0.359375,2,499,,
1.9223296642303467,0.33203125,2,549,,
,,2,587,1.7463849782943726,0.40529999136924744
1.8680531978607178,0.3828125,3,599,,
1.9173465967178345,0.375,3,649,,
1.9286060333251953,0.33203125,3,699,,
1.9854328632354736,0.33984375,3,749,,
,,3,783,1.6892324686050415,0.4291999936103821
1.9179598093032837,0.3671875,4,799,,
1.7840702533721924,0.3984375,4,849,,
1.8298366069793701,0.38671875,4,899,,
1.9584814310073853,0.3671875,4,949,,
,,4,979,1.6512258052825928,0.4449999928474426
1.9625085592269897,0.375,5,999,,
1.8765912055969238,0.3828125,5,1049,,
1.8913859128952026,0.3828125,5,1099,,
1.8484629392623901,0.40625,5,1149,,
,,5,1175,1.613554835319519,0.46059998869895935
1.908913493156433,0.3828125,6,1199,,
1.8651931285858154,0.375,6,1249,,
1.8760979175567627,0.34375,6,1299,,
1.8848706483840942,0.35546875,6,1349,,
,,6,1371,1.5870330333709717,0.4700999855995178
1.8431464433670044,0.390625,7,1399,,
1.8097070455551147,0.390625,7,1449,,
1.8622039556503296,0.375,7,1499,,
1.75669264793396,0.421875,7,1549,,
,,7,1567,1.5628644227981567,0.47909998893737793
1.7233937978744507,0.4375,8,1599,,
1.856911540031433,0.4296875,8,1649,,
1.7493782043457031,0.4140625,8,1699,,
1.807618498802185,0.3984375,8,1749,,
,,8,1763,1.5406310558319092,0.48890000581741333
1.795224905014038,0.41796875,9,1799,,
1.749853253364563,0.453125,9,1849,,
1.7527016401290894,0.45703125,9,1899,,
1.7743555307388306,0.41015625,9,1949,,
,,9,1959,1.5214427709579468,0.49619999527931213
1.7724241018295288,0.390625,10,1999,,
1.7505706548690796,0.421875,10,2049,,
1.7516790628433228,0.38671875,10,2099,,
1.7378350496292114,0.44921875,10,2149,,
,,10,2155,1.5011862516403198,0.5044999718666077
1.7754926681518555,0.37890625,11,2199,,
1.8476635217666626,0.37109375,11,2249,,
1.7573299407958984,0.41796875,11,2299,,
1.8335410356521606,0.38671875,11,2349,,
,,11,2351,1.4798814058303833,0.5091999769210815
1.7537826299667358,0.4765625,12,2399,,
1.8797996044158936,0.41796875,12,2449,,
1.7581552267074585,0.4375,12,2499,,
,,12,2547,1.4671419858932495,0.5175999999046326
1.715726375579834,0.484375,13,2549,,
1.738541841506958,0.46875,13,2599,,
1.6846060752868652,0.4453125,13,2649,,
1.7660331726074219,0.453125,13,2699,,
,,13,2743,1.455336093902588,0.5231000185012817
1.6919450759887695,0.47265625,14,2749,,
1.7626490592956543,0.42578125,14,2799,,
1.712737798690796,0.46484375,14,2849,,
1.7107840776443481,0.4453125,14,2899,,
,,14,2939,1.4414386749267578,0.5257999897003174
1.61094331741333,0.48828125,15,2949,,
1.7334625720977783,0.44140625,15,2999,,
1.6801834106445312,0.4765625,15,3049,,
1.7355791330337524,0.41796875,15,3099,,
,,15,3135,1.429632544517517,0.5289999842643738
1.6725846529006958,0.484375,16,3149,,
1.7520991563796997,0.48046875,16,3199,,
1.6783355474472046,0.46875,16,3249,,
1.7485969066619873,0.4140625,16,3299,,
,,16,3331,1.4228730201721191,0.5351999998092651
1.7433044910430908,0.44921875,17,3349,,
1.5693707466125488,0.49609375,17,3399,,
1.606574296951294,0.49609375,17,3449,,
1.722845196723938,0.43359375,17,3499,,
,,17,3527,1.4105740785598755,0.5404000282287598
1.7017391920089722,0.4609375,18,3549,,
1.7220067977905273,0.5,18,3599,,
1.7031257152557373,0.45703125,18,3649,,
1.5865702629089355,0.4921875,18,3699,,
,,18,3723,1.4010616540908813,0.5424000024795532
1.6158415079116821,0.453125,19,3749,,
1.5987825393676758,0.51171875,19,3799,,
1.7168649435043335,0.453125,19,3849,,
1.5543241500854492,0.546875,19,3899,,
,,19,3919,1.397292137145996,0.5467000007629395
1.6023808717727661,0.4765625,20,3949,,
1.6370388269424438,0.48046875,20,3999,,
1.6953507661819458,0.44921875,20,4049,,
1.6203843355178833,0.4609375,20,4099,,
,,20,4115,1.3876678943634033,0.5501999855041504
1.6769074201583862,0.484375,21,4149,,
1.6225603818893433,0.4609375,21,4199,,
1.652492642402649,0.4921875,21,4249,,
1.6887612342834473,0.47265625,21,4299,,
,,21,4311,1.3819435834884644,0.5507000088691711
1.598021149635315,0.51171875,22,4349,,
1.5677522420883179,0.51953125,22,4399,,
1.622073769569397,0.53125,22,4449,,
1.6320456266403198,0.49609375,22,4499,,
,,22,4507,1.3709027767181396,0.5544000267982483
1.578278660774231,0.50390625,23,4549,,
1.6825271844863892,0.4765625,23,4599,,
1.6528091430664062,0.4921875,23,4649,,
1.733338713645935,0.4296875,23,4699,,
,,23,4703,1.3678638935089111,0.5580999851226807
1.5497039556503296,0.52734375,24,4749,,
1.6145720481872559,0.50390625,24,4799,,
1.62802255153656,0.4921875,24,4849,,
1.4150837659835815,0.550000011920929,24,4899,,
,,24,4899,1.3590306043624878,0.5609999895095825
1.4605953693389893,0.55859375,25,4949,,
1.6877374649047852,0.453125,25,4999,,
1.6462316513061523,0.515625,25,5049,,
,,25,5095,1.3577791452407837,0.5600000023841858
1.6833381652832031,0.453125,26,5099,,
1.5161826610565186,0.51953125,26,5149,,
1.5397285223007202,0.5234375,26,5199,,
1.5888090133666992,0.4921875,26,5249,,
,,26,5291,1.3555908203125,0.5587999820709229
1.595912218093872,0.4921875,27,5299,,
1.6763155460357666,0.50390625,27,5349,,
1.650983452796936,0.515625,27,5399,,
1.7613565921783447,0.4921875,27,5449,,
,,27,5487,1.342369556427002,0.5622000098228455
1.5601317882537842,0.5078125,28,5499,,
1.5238168239593506,0.5234375,28,5549,,
1.5304948091506958,0.51171875,28,5599,,
1.5943751335144043,0.48828125,28,5649,,
,,28,5683,1.342224359512329,0.5631999969482422
1.6384594440460205,0.515625,29,5699,,
1.6720390319824219,0.4375,29,5749,,
1.6294655799865723,0.4453125,29,5799,,
1.6445074081420898,0.5,29,5849,,
,,29,5879,1.3372292518615723,0.5652999877929688
1.5838395357131958,0.48828125,30,5899,,
1.5253040790557861,0.51953125,30,5949,,
1.5209053754806519,0.51953125,30,5999,,
1.5727567672729492,0.5390625,30,6049,,
