acc_avg_test,acc_slide:0,count_slide:0,acc_slide:1,count_slide:1,acc_slide:2,count_slide:2,acc_slide:3,count_slide:3,acc_slide:4,count_slide:4,acc_slide:5,count_slide:5,acc_slide:6,count_slide:6,acc_slide:7,count_slide:7,acc_slide:8,count_slide:8,acc_slide:9,count_slide:9,acc_slide:10,count_slide:10,acc_slide:11,count_slide:11,acc_slide:12,count_slide:12,acc_slide:13,count_slide:13,acc_slide:14,count_slide:14,acc_slide:15,count_slide:15,acc_slide:16,count_slide:16,acc_slide:17,count_slide:17,acc_slide:18,count_slide:18,acc_slide:19,count_slide:19,acc_slide:20,count_slide:20,acc_slide:21,count_slide:21,acc_slide:22,count_slide:22,acc_slide:23,count_slide:23,acc_slide:24,count_slide:24,acc_slide:25,count_slide:25,acc_slide:26,count_slide:26,acc_slide:27,count_slide:27,acc_slide:28,count_slide:28,acc_slide:29,count_slide:29,acc_slide:30,count_slide:30,acc_slide:31,count_slide:31,acc_slide:32,count_slide:32,acc_slide:33,count_slide:33,acc_slide:34,count_slide:34,acc_slide:35,count_slide:35,acc_slide:36,count_slide:36,acc_slide:37,count_slide:37,acc_slide:38,count_slide:38,acc_slide:39,count_slide:39,acc_slide:40,count_slide:40,acc_slide:41,count_slide:41,acc_slide:42,count_slide:42,acc_slide:43,count_slide:43,acc_slide:44,count_slide:44,acc_slide:45,count_slide:45,acc_slide:46,count_slide:46,acc_slide:47,count_slide:47,acc_slide:48,count_slide:48,acc_slide:49,count_slide:49,acc_wg_test,acc_avg_val,acc_wg_val,acc_avg_idval,acc_wg_idval,epoch,step,acc_avg_train,acc_wg_train
0.859889030456543,0.3165905773639679,146.0,0.31481480598449707,156.0,0.27988120913505554,149.6666717529297,0.31724628806114197,469.6666564941406,0.3141762316226959,232.0,0.29474812746047974,103.66666412353516,0.32264333963394165,114.33333587646484,0.3333333432674408,55.33333206176758,0.30391421914100647,445.6666564941406,0.259729266166687,131.3333282470703,0.22056464850902557,692.6666870117188,0.1601191610097885,1790.3333740234375,0.2930596172809601,568.3333129882812,0.3017749488353729,3468.0,0.2980480492115021,296.0,0.31928524374961853,988.6666870117188,0.2739220857620239,1657.0,0.25937068462371826,886.3333129882812,0.2844444513320923,425.0,0.26800671219825745,862.3333129882812,0.30866143107414246,1270.0,0.28361305594444275,1231.3333740234375,0.2805362939834595,2403.333251953125,0.27149519324302673,1762.6666259765625,0.27781373262405396,2575.666748046875,0.30395323038101196,1444.6666259765625,0.26011356711387634,1271.6666259765625,0.3043605387210846,1518.6666259765625,0.2926678955554962,10626.0,0.27659186720848083,4247.33349609375,0.3267790377140045,356.0,0.3272543251514435,109.66666412353516,0.30645161867141724,289.3333435058594,0.3217821717262268,134.6666717529297,0.309286892414093,134.0,0.2888889014720917,205.0,0.3250793516635895,350.0,0.32400497794151306,178.6666717529297,0.3055313527584076,1914.3333740234375,0.28397712111473083,621.3333129882812,0.31024348735809326,264.6666564941406,0.2949346601963043,408.0,0.30628272891044617,254.6666717529297,0.30699482560157776,257.3333435058594,0.31518152356147766,269.3333435058594,0.26628074049949646,230.3333282470703,0.29263564944267273,172.0,0.3182579576969147,464.3333435058594,0.3210311532020569,1987.0,0.31196334958076477,582.3333129882812,0.7803407311439514,0.797329843044281,0.48035746812820435,0.9267580509185791,0.779187798500061,0,1181,,
,0.8179473876953125,3878.0,0.8241705298423767,4129.0,0.6858493089675903,3597.0,0.8622015118598938,12228.0,0.8390421271324158,6598.0,0.7897592186927795,2949.0,0.8132295608520508,3084.0,0.818881094455719,1430.0,0.7979864478111267,12118.0,0.7117750644683838,3414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9050758481025696,9555.0,0.8871533274650574,3137.0,0.8175311088562012,7963.0,0.8138312697410583,3615.0,0.7931228876113892,3548.0,0.8070880770683289,5474.0,0.8724378347396851,9611.0,0.860920250415802,4803.0,0.8442051410675049,51632.0,0.8140287399291992,17621.0,0.7653385996818542,6601.0,0.8016889691352844,10302.0,0.8206391930580139,7103.0,0.8045207262039185,7167.0,0.8377622365951538,7150.0,0.7612130641937256,6265.0,0.7960436344146729,4398.0,0.8404207229614258,13310.0,0.8494805097579956,55149.0,0.7534743547439575,14607.0,,,,,,0,1181,0.826627790927887,0.6858493089675903
0.8531168699264526,0.3272450566291809,146.0,0.3162393271923065,156.0,0.2620638310909271,149.6666717529297,0.2876744568347931,469.6666564941406,0.3079501986503601,232.0,0.29046088457107544,103.66666412353516,0.32944604754447937,114.33333587646484,0.3333333432674408,55.33333206176758,0.30042383074760437,445.6666564941406,0.27580371499061584,131.3333282470703,0.2322746366262436,692.6666870117188,0.1539129912853241,1790.3333740234375,0.3022482991218567,568.3333129882812,0.3096245229244232,3468.0,0.3033033013343811,296.0,0.3220948576927185,988.6666870117188,0.276067852973938,1657.0,0.26388368010520935,886.3333129882812,0.28339868783950806,425.0,0.2727741301059723,862.3333129882812,0.32370951771736145,1270.0,0.31266918778419495,1231.3333740234375,0.18899677693843842,2403.333251953125,0.2737014591693878,1762.6666259765625,0.297312468290329,2575.666748046875,0.31402862071990967,1444.6666259765625,0.27645260095596313,1271.6666259765625,0.31650570034980774,1518.6666259765625,0.2920823097229004,10626.0,0.27646103501319885,4247.33349609375,0.33052435517311096,356.0,0.32421478629112244,109.66666412353516,0.3110599219799042,289.3333435058594,0.3292079269886017,134.6666717529297,0.3126036524772644,134.0,0.30243903398513794,205.0,0.3288888931274414,350.0,0.32587066292762756,178.6666717529297,0.3050670325756073,1914.3333740234375,0.26037195324897766,621.3333129882812,0.3278757333755493,264.6666564941406,0.3300653398036957,408.0,0.3324607312679291,254.6666717529297,0.33117443323135376,257.3333435058594,0.3304455578327179,269.3333435058594,0.3164495825767517,230.3333282470703,0.3255814015865326,172.0,0.28021058440208435,464.3333435058594,0.2762400209903717,1987.0,0.2842969000339508,582.3333129882812,0.566990315914154,0.8089330792427063,0.4617389738559723,0.9020262360572815,0.7811158895492554,1,2363,,
,0.859463632106781,3878.0,0.8595301508903503,4129.0,0.7425632476806641,3597.0,0.9006378650665283,12228.0,0.8834495544433594,6598.0,0.836554765701294,2949.0,0.8722438216209412,3084.0,0.8692307472229004,1430.0,0.8414754867553711,12118.0,0.746045708656311,3414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375196099281311,9555.0,0.9279566407203674,3137.0,0.8781865835189819,7963.0,0.8857538104057312,3615.0,0.8444194197654724,3548.0,0.8449031710624695,5474.0,0.908542275428772,9611.0,0.9040183424949646,4803.0,0.8777889609336853,51632.0,0.8496112823486328,17621.0,0.8638085126876831,6601.0,0.8837118744850159,10302.0,0.8901872634887695,7103.0,0.8657736778259277,7167.0,0.8921678066253662,7150.0,0.8347964882850647,6265.0,0.8701682686805725,4398.0,0.8976709246635437,13310.0,0.8936336040496826,55149.0,0.8165947794914246,14607.0,,,,,,1,2363,0.8746313452720642,0.7425632476806641
0.7924965023994446,0.33028918504714966,146.0,0.3126780688762665,156.0,0.2583518922328949,149.6666717529297,0.27348002791404724,469.6666564941406,0.29501914978027344,232.0,0.2958199381828308,103.66666412353516,0.3313896954059601,114.33333587646484,0.3333333432674408,55.33333206176758,0.2849663496017456,445.6666564941406,0.2791878283023834,131.3333282470703,0.24109721183776855,692.6666870117188,0.14621733129024506,1790.3333740234375,0.3042033314704895,568.3333129882812,0.31468665599823,3468.0,0.30893394351005554,296.0,0.3236682415008545,988.6666870117188,0.2601756751537323,1657.0,0.26288077235221863,886.3333129882812,0.2886274456977844,425.0,0.27818581461906433,862.3333129882812,0.3251968324184418,1270.0,0.30499908328056335,1231.3333740234375,0.1510864496231079,2403.333251953125,0.25573626160621643,1762.6666259765625,0.2916612923145294,2575.666748046875,0.2914167046546936,1444.6666259765625,0.26780253648757935,1271.6666259765625,0.30860403180122375,1518.6666259765625,0.27598971128463745,10626.0,0.22905875742435455,4247.33349609375,0.3317727744579315,356.0,0.3252279460430145,109.66666412353516,0.31144392490386963,289.3333435058594,0.3316831588745117,134.6666717529297,0.31509122252464294,134.0,0.3100270926952362,205.0,0.3307936489582062,350.0,0.32711443305015564,178.6666717529297,0.3048929274082184,1914.3333740234375,0.25089412927627563,621.3333129882812,0.3282955586910248,264.6666564941406,0.3297930359840393,408.0,0.3324607312679291,254.6666717529297,0.3316062092781067,257.3333435058594,0.3308580815792084,269.3333435058594,0.31548479199409485,230.3333282470703,0.3242894113063812,172.0,0.31730079650878906,464.3333435058594,0.310350626707077,1987.0,0.2360236644744873,582.3333129882812,0.45325934886932373,0.8073573112487793,0.43865200877189636,0.9122765064239502,0.7080709934234619,2,3545,,
,0.8762248754501343,3878.0,0.8757568597793579,4129.0,0.7567417025566101,3597.0,0.9087340235710144,12228.0,0.9005759358406067,6598.0,0.844693124294281,2949.0,0.8855382800102234,3084.0,0.8986014127731323,1430.0,0.8521208167076111,12118.0,0.7650849223136902,3414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9447409510612488,9555.0,0.9403889179229736,3137.0,0.8920004963874817,7963.0,0.9053941965103149,3615.0,0.8542841076850891,3548.0,0.8606138229370117,5474.0,0.9229008555412292,9611.0,0.9129710793495178,4803.0,0.8887511491775513,51632.0,0.8641393780708313,17621.0,0.8766853213310242,6601.0,0.8937099575996399,10302.0,0.9034211039543152,7103.0,0.8759592771530151,7167.0,0.9050349593162537,7150.0,0.8459696769714355,6265.0,0.8776716589927673,4398.0,0.9096168279647827,13310.0,0.9057462215423584,55149.0,0.8372697830200195,14607.0,,,,,,2,3545,0.8871563076972961,0.7567417025566101
0.8143532276153564,0.3287671208381653,146.0,0.3155270516872406,156.0,0.26503339409828186,149.6666717529297,0.30920276045799255,469.6666564941406,0.31273946166038513,232.0,0.3011789917945862,103.66666412353516,0.3313896954059601,114.33333587646484,0.3333333432674408,55.33333206176758,0.309149831533432,445.6666564941406,0.2791878283023834,131.3333282470703,0.2494385689496994,692.6666870117188,0.18767453730106354,1790.3333740234375,0.3030303120613098,568.3333129882812,0.3190760016441345,3468.0,0.3171921968460083,296.0,0.3220948576927185,988.6666870117188,0.2916247546672821,1657.0,0.26538798213005066,886.3333129882812,0.29856207966804504,425.0,0.2736760675907135,862.3333129882812,0.32134732604026794,1270.0,0.29985561966896057,1231.3333740234375,0.16259823739528656,2403.333251953125,0.2638048231601715,1762.6666259765625,0.2819981873035431,2575.666748046875,0.2999538481235504,1444.6666259765625,0.26089996099472046,1271.6666259765625,0.3069212734699249,1518.6666259765625,0.2873454988002777,10626.0,0.24768482148647308,4247.33349609375,0.3323970139026642,356.0,0.32421478629112244,109.66666412353516,0.3156681954860687,289.3333435058594,0.3316831588745117,134.6666717529297,0.3175787627696991,134.0,0.3078590929508209,205.0,0.3307936489582062,350.0,0.3264925181865692,178.6666717529297,0.30982646346092224,1914.3333740234375,0.28969958424568176,621.3333129882812,0.3282955586910248,264.6666564941406,0.3297930359840393,408.0,0.33158811926841736,254.6666717529297,0.33117443323135376,257.3333435058594,0.3308580815792084,269.3333435058594,0.31693199276924133,230.3333282470703,0.3217054307460785,172.0,0.3244795501232147,464.3333435058594,0.30945590138435364,1987.0,0.26521655917167664,582.3333129882812,0.4877947270870209,0.846063494682312,0.5630236268043518,0.9353992938995361,0.795100212097168,3,4727,,
,0.8862816095352173,3878.0,0.8706708550453186,4129.0,0.7595218420028687,3597.0,0.9159306287765503,12228.0,0.900272786617279,6598.0,0.8562224507331848,2949.0,0.896562933921814,3084.0,0.9118881225585938,1430.0,0.8644165992736816,12118.0,0.7659636735916138,3414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495552182197571,9555.0,0.9359260201454163,3137.0,0.8933818936347961,7963.0,0.9051175713539124,3615.0,0.8680946826934814,3548.0,0.8649981617927551,5474.0,0.9281032085418701,9611.0,0.9287945032119751,4803.0,0.8953362107276917,51632.0,0.8697009086608887,17621.0,0.8853204250335693,6601.0,0.9092409014701843,10302.0,0.9079262018203735,7103.0,0.8878191709518433,7167.0,0.9141258597373962,7150.0,0.8541101217269897,6265.0,0.8929058909416199,4398.0,0.9081141948699951,13310.0,0.9126366972923279,55149.0,0.8478811383247375,14607.0,,,,,,3,4727,0.893980860710144,0.7595218420028687
0.8070284724235535,0.3264840245246887,146.0,0.31908831000328064,156.0,0.2865627408027649,149.6666717529297,0.32481667399406433,469.6666564941406,0.31752875447273254,232.0,0.29903537034988403,103.66666412353516,0.32750242948532104,114.33333587646484,0.32931727170944214,55.33333206176758,0.3158813416957855,445.6666564941406,0.27326565980911255,131.3333282470703,0.23772858083248138,692.6666870117188,0.17594487965106964,1790.3333740234375,0.2999022305011749,568.3333129882812,0.3203575611114502,3468.0,0.3006756603717804,296.0,0.31849852204322815,988.6666870117188,0.3000067174434662,1657.0,0.26237934827804565,886.3333129882812,0.2886274456977844,425.0,0.26517200469970703,862.3333129882812,0.31216099858283997,1270.0,0.2910124361515045,1231.3333740234375,0.20476190745830536,2403.333251953125,0.2463439255952835,1762.6666259765625,0.2705664038658142,2575.666748046875,0.26557454466819763,1444.6666259765625,0.26465705037117004,1271.6666259765625,0.2967515289783478,1518.6666259765625,0.28381118178367615,10626.0,0.250065416097641,4247.33349609375,0.3289637863636017,356.0,0.3252279460430145,109.66666412353516,0.32027649879455566,289.3333435058594,0.3292079269886017,134.6666717529297,0.309286892414093,134.0,0.30243903398513794,205.0,0.32825395464897156,350.0,0.32213929295539856,178.6666717529297,0.31713971495628357,1914.3333740234375,0.3022174537181854,621.3333129882812,0.32871535420417786,264.6666564941406,0.3292483687400818,408.0,0.32940664887428284,254.6666717529297,0.32987910509109497,257.3333435058594,0.33003300428390503,269.3333435058594,0.3164495825767517,230.3333282470703,0.3217054307460785,172.0,0.32711175084114075,464.3333435058594,0.31359392404556274,1987.0,0.3070024847984314,582.3333129882812,0.6142857074737549,0.8369814157485962,0.5278346538543701,0.9524135589599609,0.8197969794273376,4,5909,,
,0.8893759846687317,3878.0,0.8885928988456726,4129.0,0.7711982131004333,3597.0,0.9240268468856812,12228.0,0.9089117646217346,6598.0,0.8636826276779175,2949.0,0.8884565234184265,3084.0,0.9111888408660889,1430.0,0.8660669922828674,12118.0,0.7642062306404114,3414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522762894630432,9555.0,0.9470831751823425,3137.0,0.9049353003501892,7963.0,0.9114799499511719,3615.0,0.8771138787269592,3548.0,0.8677384257316589,5474.0,0.934346079826355,9611.0,0.9308765530586243,4803.0,0.902076244354248,51632.0,0.8778730034828186,17621.0,0.8966823220252991,6601.0,0.9099203944206238,10302.0,0.9117274284362793,7103.0,0.8940979242324829,7167.0,0.9202797412872314,7150.0,0.8531524538993835,6265.0,0.8917689919471741,4398.0,0.9167543053627014,13310.0,0.9187292456626892,55149.0,0.8586978912353516,14607.0,,,,,,4,5909,0.9001805186271667,0.7642062306404114
