train_loss,train_acc,epoch,step,test_loss,test_acc
2.1144137382507324,0.2734375,0,49,,
2.013218402862549,0.33203125,0,99,,
1.9659029245376587,0.296875,0,149,,
,,0,195,1.6856447458267212,0.4449000060558319
1.9592386484146118,0.3359375,1,199,,
1.9218829870224,0.34375,1,249,,
1.799001932144165,0.39453125,1,299,,
1.9150968790054321,0.36328125,1,349,,
,,1,391,1.5444828271865845,0.5016000270843506
1.7323499917984009,0.44921875,2,399,,
1.8075612783432007,0.43359375,2,449,,
1.8219043016433716,0.43359375,2,499,,
1.6862502098083496,0.46484375,2,549,,
,,2,587,1.457107663154602,0.5263000130653381
1.703271508216858,0.484375,3,599,,
1.6762937307357788,0.48046875,3,649,,
1.7290828227996826,0.48046875,3,699,,
1.730599045753479,0.4765625,3,749,,
,,3,783,1.4113919734954834,0.5515999794006348
1.6685231924057007,0.48828125,4,799,,
1.6746169328689575,0.4609375,4,849,,
1.7606995105743408,0.45703125,4,899,,
1.7104719877243042,0.47265625,4,949,,
,,4,979,1.3674391508102417,0.5724999904632568
1.6953203678131104,0.45703125,5,999,,
1.5054421424865723,0.55859375,5,1049,,
1.6565032005310059,0.47265625,5,1099,,
1.6625655889511108,0.4765625,5,1149,,
,,5,1175,1.3214550018310547,0.5837000012397766
1.595879077911377,0.53125,6,1199,,
1.5377511978149414,0.55859375,6,1249,,
1.5954322814941406,0.49609375,6,1299,,
1.511946678161621,0.55859375,6,1349,,
,,6,1371,1.3026349544525146,0.5895000100135803
1.5944651365280151,0.5,7,1399,,
1.5090893507003784,0.57421875,7,1449,,
1.4713094234466553,0.515625,7,1499,,
1.4413436651229858,0.6015625,7,1549,,
,,7,1567,1.2697714567184448,0.6085000038146973
1.553928017616272,0.5390625,8,1599,,
1.544991135597229,0.56640625,8,1649,,
1.5747296810150146,0.546875,8,1699,,
1.4943873882293701,0.546875,8,1749,,
,,8,1763,1.2398319244384766,0.6190999746322632
1.5061997175216675,0.59765625,9,1799,,
1.5226415395736694,0.55859375,9,1849,,
1.5086078643798828,0.58203125,9,1899,,
1.5946731567382812,0.5,9,1949,,
,,9,1959,1.2302244901657104,0.6225000023841858
1.4050157070159912,0.6328125,10,1999,,
