acc_avg_test,acc_wg_test,acc_avg_val,acc_wg_val,acc_avg_idval,acc_wg_idval,epoch,step,acc_avg_train,acc_wg_train,group_0,group_1,group_2,group_3,group_4
0.700660765171051,0.4851594865322113,0.8219974637031555,0.45894619822502136,0.9448450803756714,0.7928730249404907,0,1180,,,,,,,
,,,,,,0,1180,0.8544632196426392,0.7448919415473938,0.3717235326766968,0.0,0.0,0.28729891777038574,0.3409775495529175
0.6637783050537109,0.43148404359817505,0.8696138262748718,0.6778998374938965,0.9192193150520325,0.7721808552742004,1,2361,,,,,,,
,,,,,,1,2361,0.8944287300109863,0.7864940762519836,0.3968519866466522,0.0,0.0,0.27082303166389465,0.33232489228248596
0.7562254667282104,0.627045750617981,0.887118935585022,0.7773599028587341,0.9635875821113586,0.8292329907417297,2,3542,,,,,,,
,,,,,,2,3542,0.9074903130531311,0.8110100626945496,0.4131172299385071,0.0,0.0,0.2577016353607178,0.32918113470077515
0.6734074950218201,0.49882277846336365,0.889468252658844,0.7668296098709106,0.9659118056297302,0.8908629417419434,3,4723,,,,,,,
,,,,,,3,4723,0.9170293807983398,0.8244454860687256,0.4252605140209198,0.0,0.0,0.25743579864501953,0.3173036575317383
0.7440214157104492,0.4958396255970001,0.877206027507782,0.7435125708580017,0.9559893012046814,0.7641099691390991,4,5904,,,,,,,
,,,,,,4,5904,0.9230690598487854,0.8402798175811768,0.434442400932312,0.0,0.0,0.24166613817214966,0.32389146089553833
0.6343263983726501,0.4328668713569641,0.8737394213676453,0.7313490509986877,0.9616209864616394,0.7988422513008118,5,7085,,,,,,,
,,,,,,5,7085,0.9277128577232361,0.8447430729866028,0.43181541562080383,0.0,0.0,0.24866044521331787,0.3195241093635559
0.6055799722671509,0.45745083689689636,0.8672358393669128,0.7726680040359497,0.9741954803466797,0.9162436723709106,6,8266,,,,,,,
,,,,,,6,8266,0.9326014518737793,0.8571655750274658,0.4230272173881531,0.0,0.0,0.26328393816947937,0.31368881464004517
0.5862628221511841,0.44206035137176514,0.8646000623703003,0.7623166441917419,0.970202624797821,0.8538350462913513,7,9447,,,,,,,
,,,,,,7,9447,0.9353798627853394,0.8666566014289856,0.4420483112335205,0.0,0.0,0.26838958263397217,0.2895621359348297
0.5568814873695374,0.35686051845550537,0.8385858535766602,0.563582181930542,0.9786352515220642,0.9365482330322266,8,10628,,,,,,,
,,,,,,8,10628,0.9377679228782654,0.8699276447296143,0.43894749879837036,0.0,0.0,0.2683849036693573,0.29266759753227234
0.6054741740226746,0.4334341883659363,0.8778076767921448,0.7583317756652832,0.9774433970451355,0.9086294174194336,9,11809,,,,,,,
,,,,,,9,11809,0.9404239058494568,0.8735320568084717,0.4409591853618622,0.0,0.0,0.2657381296157837,0.2933027148246765
0.524937093257904,0.3049752116203308,0.9125601649284363,0.8055663108825684,0.8906435966491699,0.6874685287475586,10,12990,,,,,,,
,,,,,,10,12990,0.9431262016296387,0.8757981061935425,0.4392119348049164,0.0,0.0,0.27491921186447144,0.28586888313293457
0.5463823080062866,0.3730158805847168,0.8690981268882751,0.7136473655700684,0.9779797196388245,0.9331848621368408,11,14171,,,,,,,
,,,,,,11,14171,0.9445583820343018,0.8845856189727783,0.42553234100341797,0.0,0.0,0.2795168161392212,0.2949508726596832
0.5222211480140686,0.29926595091819763,0.8922759294509888,0.7875140905380249,0.971245527267456,0.8712011575698853,12,15352,,,,,,,
,,,,,,12,15352,0.9470820426940918,0.8855806589126587,0.42670050263404846,0.0,0.0,0.28348788619041443,0.2898115813732147
