acc_avg_test,acc_wg_test,acc_avg_val,acc_wg_val,acc_avg_idval,acc_wg_idval,epoch,step,acc_avg_train,acc_wg_train,group_0,group_1,group_2,group_3,group_4
0.7198132872581482,0.5043164491653442,0.8314520120620728,0.4919009506702423,0.9379916787147522,0.8173719644546509,0,1180,,,,,,,
,,,,,,0,1180,0.8522405624389648,0.7411589622497559,0.37864020466804504,0.0,0.0,0.26578488945961,0.35557499527931213
0.6048392653465271,0.4558154046535492,0.8055810332298279,0.39824986457824707,0.939272940158844,0.7670291662216187,1,2361,,,,,,,
,,,,,,1,2361,0.8902776837348938,0.782004714012146,0.40663373470306396,0.0,0.0,0.24980683624744415,0.34355947375297546
0.7806569933891296,0.6090095639228821,0.8635972738265991,0.7354310154914856,0.963647186756134,0.8730964660644531,2,3542,,,,,,,
,,,,,,2,3542,0.9028497934341431,0.7949750423431396,0.4144410490989685,0.0,0.0,0.25806725025177,0.32749176025390625
0.7431396245956421,0.49972930550575256,0.8349186182022095,0.6814244389533997,0.9001489877700806,0.624365508556366,3,4723,,,,,,,
,,,,,,3,4723,0.9109930396080017,0.8148614764213562,0.42690151929855347,0.0,0.0,0.24893677234649658,0.3241616487503052
0.8001975417137146,0.5403356552124023,0.810222327709198,0.7423843741416931,0.9070619940757751,0.5832127332687378,4,5904,,,,,,,
,,,,,,4,5904,0.9169864058494568,0.8217149972915649,0.4566015601158142,0.0,0.0,0.2571765184402466,0.2862218916416168
0.6307757496833801,0.4671166241168976,0.8587840795516968,0.6633774042129517,0.9569427967071533,0.8261802792549133,5,7085,,,,,,,
,,,,,,5,7085,0.9214648604393005,0.8382353186607361,0.4505537748336792,0.0,0.0,0.26837611198425293,0.2810700833797455
0.7952007055282593,0.637968897819519,0.7995931506156921,0.7080930471420288,0.926132321357727,0.6382055282592773,6,8266,,,,,,,
,,,,,,6,8266,0.9255397915840149,0.8502011895179749,0.45460939407348633,0.0,0.0,0.27669262886047363,0.26869794726371765
0.6945587396621704,0.5018835067749023,0.8655455112457275,0.7570515275001526,0.9736889004707336,0.9287304878234863,7,9447,,,,,,,
,,,,,,7,9447,0.9298264384269714,0.8573589324951172,0.4636876881122589,0.0,0.0,0.28837788105010986,0.247934490442276
0.6983798742294312,0.5039240121841431,0.8473814129829407,0.6220443248748779,0.9748510122299194,0.9175108671188354,8,10628,,,,,,,
,,,,,,8,10628,0.932360053062439,0.850776731967926,0.4656946659088135,0.0,0.0,0.2882916331291199,0.24601374566555023
0.7756366729736328,0.5705540776252747,0.798762321472168,0.6628220081329346,0.9740166664123535,0.9314720630645752,9,11809,,,,,,,
,,,,,,9,11809,0.9347183108329773,0.862824022769928,0.44845160841941833,0.0,0.0,0.28171229362487793,0.2698360085487366
0.6070026159286499,0.4212205410003662,0.8423103094100952,0.7423198819160461,0.8441895246505737,0.5104848146438599,10,12990,,,,,,,
,,,,,,10,12990,0.9371427893638611,0.8658267855644226,0.42911574244499207,0.0,0.0,0.29380449652671814,0.2770797908306122
0.6953935027122498,0.4667242169380188,0.8548303842544556,0.6263265609741211,0.9642431735992432,0.7670043706893921,11,14171,,,,,,,
,,,,,,11,14171,0.9389420747756958,0.8736222386360168,0.4232167601585388,0.0,0.0,0.2951247990131378,0.281658411026001
0.7205305099487305,0.489719033241272,0.8699576258659363,0.7724818587303162,0.9539034366607666,0.8735111355781555,12,15352,,,,,,,
,,,,,,12,15352,0.9403213858604431,0.8731850385665894,0.4127960205078125,0.0,0.0,0.29037824273109436,0.29682573676109314
0.7699108719825745,0.5089467763900757,0.8472667932510376,0.766710102558136,0.9765792489051819,0.9073805809020996,13,16533,,,,,,,
,,,,,,13,16533,0.9426069259643555,0.8742803931236267,0.40959230065345764,0.0,0.0,0.2856038212776184,0.30480384826660156
0.667046844959259,0.47888872027397156,0.8603025674819946,0.7642896771430969,0.9752383828163147,0.9095592498779297,14,17714,,,,,,,
,,,,,,14,17714,0.9432783126831055,0.8820995688438416,0.3917127251625061,0.0,0.0,0.30330681800842285,0.30498045682907104
0.684130072593689,0.46829384565353394,0.85517418384552,0.7502406239509583,0.9781287312507629,0.9319826364517212,15,18895,,,,,,,
,,,,,,15,18895,0.9466421604156494,0.8855871558189392,0.37872153520584106,0.0,0.0,0.30585938692092896,0.3154190182685852
0.8102146983146667,0.5768325328826904,0.8450320959091187,0.7343599796295166,0.9770560264587402,0.8972503542900085,16,20076,,,,,,,
,,,,,,16,20076,0.9472970366477966,0.8840140104293823,0.3729066848754883,0.0,0.0,0.3082157075405121,0.31887757778167725
0.6519505381584167,0.39251041412353516,0.8547444343566895,0.7324520349502563,0.9190106987953186,0.6750545501708984,17,21257,,,,,,,
,,,,,,17,21257,0.9484017491340637,0.8828237652778625,0.3638169467449188,0.0,0.0,0.3191247284412384,0.31705838441848755
0.7146989107131958,0.4749646782875061,0.8740258812904358,0.786814272403717,0.9814958572387695,0.9276410937309265,18,22438,,,,,,,
,,,,,,18,22438,0.9497909545898438,0.8876611590385437,0.3699287474155426,0.0,0.0,0.317908376455307,0.312162846326828
0.7852540612220764,0.5500706434249878,0.8594143986701965,0.8214148283004761,0.9721096754074097,0.9407817721366882,19,23619,,,,,,,
,,,,,,19,23619,0.9507898688316345,0.8896278738975525,0.3740948438644409,0.0,0.0,0.31684112548828125,0.30906397104263306
0.7012251019477844,0.4748862087726593,0.8641416430473328,0.8051010370254517,0.9809296727180481,0.938906729221344,20,24800,,,,,,,
,,,,,,20,24800,0.9515604972839355,0.8956276178359985,0.373198002576828,0.0,0.0,0.3233325779438019,0.3034695088863373
0.6541726589202881,0.4533040225505829,0.8658033609390259,0.7477192282676697,0.9845649600028992,0.9593908786773682,21,25981,,,,,,,
,,,,,,21,25981,0.9529860615730286,0.8951749801635742,0.38244011998176575,0.0,0.0,0.32203763723373413,0.2955222427845001
0.6604980230331421,0.4635849893093109,0.8606749773025513,0.7019177079200745,0.9737187027931213,0.8842257857322693,22,27162,,,,,,,
,,,,,,22,27162,0.9539452791213989,0.9039321541786194,0.3786716163158417,0.0,0.0,0.3222024440765381,0.29912593960762024
0.6208056211471558,0.4631141126155853,0.8760886788368225,0.7886799573898315,0.9817044138908386,0.9549839496612549,23,28343,,,,,,,
,,,,,,23,28343,0.9550632238388062,0.9082509279251099,0.3666333854198456,0.0,0.0,0.3271394968032837,0.30622702836990356
0.6133632659912109,0.45981791615486145,0.8606463670730591,0.6896294951438904,0.97771155834198,0.9488340616226196,24,29524,,,,,,,
,,,,,,24,29524,0.9554402828216553,0.9018141031265259,0.3604167401790619,0.0,0.0,0.3331158459186554,0.3064674437046051
0.6713852286338806,0.45479515194892883,0.8752291798591614,0.7295975685119629,0.9760131239891052,0.8813313841819763,25,30705,,,,,,,
,,,,,,25,30705,0.9558934569358826,0.9070660471916199,0.36030736565589905,0.0,0.0,0.3400702476501465,0.29962244629859924
0.6698215007781982,0.4630356431007385,0.8695851564407349,0.7045242786407471,0.9749702215194702,0.9050429463386536,26,31886,,,,,,,
,,,,,,26,31886,0.957166850566864,0.9114415049552917,0.34673991799354553,0.0,0.0,0.34916043281555176,0.3040996193885803
0.5511674880981445,0.3315766453742981,0.8539422154426575,0.6976354718208313,0.9775923490524292,0.8972503542900085,27,33067,,,,,,,
,,,,,,27,33067,0.9575968384742737,0.9091761708259583,0.34901925921440125,0.0,0.0,0.3507791757583618,0.3002015948295593
0.6107531785964966,0.4247129559516907,0.8733956217765808,0.8386611342430115,0.9825089573860168,0.9467005133628845,28,34248,,,,,,,
,,,,,,28,34248,0.9583873748779297,0.90725177526474,0.3472825586795807,0.0,0.0,0.3509286642074585,0.3017887473106384
0.5630070567131042,0.36655372381210327,0.8749140501022339,0.8017324209213257,0.9854291081428528,0.942093551158905,29,35429,,,,,,,
