acc_avg_test,acc_wg_test,acc_avg_val,acc_wg_val,acc_avg_idval,acc_wg_idval,epoch,step,acc_avg_train,acc_wg_train,group_0,group_1,group_2,group_3,group_4
0.6101652979850769,0.4210818409919739,0.727194607257843,0.39433997869491577,0.8083432912826538,0.4813966751098633,0,1180,,,,,,,
,,,,,,0,1180,0.8264910578727722,0.69681715965271,0.39753320813179016,0.0,0.0,0.25886183977127075,0.3436049818992615
0.7985397577285767,0.6568042635917664,0.8504469394683838,0.6689629554748535,0.9221096634864807,0.8223350048065186,1,2361,,,,,,,
,,,,,,1,2361,0.8725391626358032,0.7480780482292175,0.4231916069984436,0.0,0.0,0.2441873401403427,0.3326210379600525
0.6624732613563538,0.4690001606941223,0.8382706642150879,0.5529696345329285,0.9516686797142029,0.8307349681854248,2,3542,,,,,,,
,,,,,,2,3542,0.8863350749015808,0.7802606821060181,0.449402779340744,0.0,0.0,0.23687446117401123,0.3137226998806
0.6787335276603699,0.472060889005661,0.8578673005104065,0.699869692325592,0.9561084508895874,0.8121827244758606,3,4723,,,,,,,
,,,,,,3,4723,0.8936845064163208,0.7838884592056274,0.46857139468193054,0.0,0.0,0.23164497315883636,0.2997835874557495
0.6361135244369507,0.437027245759964,0.8573516011238098,0.6833493709564209,0.9178188443183899,0.6787264943122864,4,5904,,,,,,,
,,,,,,4,5904,0.8989501595497131,0.7992565035820007,0.47626692056655884,0.0,0.0,0.2309057116508484,0.2928272783756256
0.6833776235580444,0.46841907501220703,0.877349317073822,0.7425408959388733,0.9537246823310852,0.8121827244758606,5,7085,,,,,,,
,,,,,,5,7085,0.9022908210754395,0.8050999045372009,0.5016139149665833,0.0,0.0,0.23289410769939423,0.26549187302589417
0.5556704998016357,0.3462889790534973,0.8375257849693298,0.6298640966415405,0.9448748230934143,0.8527919054031372,6,8266,,,,,,,
,,,,,,6,8266,0.907447338104248,0.8139353394508362,0.499106764793396,0.0,0.0,0.2475091516971588,0.25338414311408997
0.6367954611778259,0.4553706645965576,0.8748853802680969,0.7250046730041504,0.9642729163169861,0.8781725764274597,7,9447,,,,,,,
,,,,,,7,9447,0.9097890853881836,0.8148890137672424,0.5048775672912598,0.0,0.0,0.24821236729621887,0.24691008031368256
0.5155313014984131,0.35560575127601624,0.8501890897750854,0.5920684933662415,0.9659714102745056,0.8908629417419434,8,10628,,,,,,,
,,,,,,8,10628,0.9124947190284729,0.8193046450614929,0.517127275466919,0.0,0.0,0.2537074089050293,0.22916530072689056
0.6398170590400696,0.4406202733516693,0.8881503343582153,0.7684576511383057,0.9664183259010315,0.8832487463951111,9,11809,,,,,,,
,,,,,,9,11809,0.9148795008659363,0.8137223720550537,0.5129855871200562,0.0,0.0,0.2656908929347992,0.22132353484630585
0.5294401049613953,0.298324853181839,0.8614771962165833,0.6602122783660889,0.8703516125679016,0.6022971868515015,10,12990,,,,,,,
,,,,,,10,12990,0.9167515635490417,0.8237608075141907,0.5090309977531433,0.0,0.0,0.2768925726413727,0.21407641470432281
0.6452488899230957,0.45215582847595215,0.8784093260765076,0.7553150653839111,0.9617997407913208,0.8324872851371765,11,14171,,,,,,,
,,,,,,11,14171,0.9185376763343811,0.8229994177818298,0.4994608759880066,0.0,0.0,0.28183549642562866,0.21870367228984833
0.5453006029129028,0.41461309790611267,0.8732237219810486,0.7317355871200562,0.9552741646766663,0.7939698696136475,12,15352,,,,,,,
,,,,,,12,15352,0.9200988411903381,0.8256040811538696,0.5059069991111755,0.0,0.0,0.2557571232318878,0.23833586275577545
0.6797798871994019,0.4687972664833069,0.8896974325180054,0.7591805458068848,0.9648391008377075,0.8654822111129761,13,16533,,,,,,,
,,,,,,13,16533,0.921838641166687,0.8437650799751282,0.4859265983104706,0.0,0.0,0.26178017258644104,0.2522932291030884
