train_loss,train_acc,epoch,step,test_loss,test_acc
2.0427539348602295,0.3203125,0,49,,
1.9296720027923584,0.32421875,0,99,,
1.8977514505386353,0.36328125,0,149,,
,,0,195,1.6469414234161377,0.4593000113964081
1.8716018199920654,0.3828125,1,199,,
1.7396800518035889,0.42578125,1,249,,
1.78130304813385,0.40625,1,299,,
1.7983362674713135,0.42578125,1,349,,
,,1,391,1.5012738704681396,0.5200999975204468
1.7061140537261963,0.41796875,2,399,,
1.6832994222640991,0.5,2,449,,
1.8071948289871216,0.4375,2,499,,
1.6744143962860107,0.48046875,2,549,,
,,2,587,1.3978506326675415,0.5634999871253967
1.6004853248596191,0.53125,3,599,,
1.6504621505737305,0.5078125,3,649,,
1.7065194845199585,0.46875,3,699,,
1.697938323020935,0.46484375,3,749,,
,,3,783,1.3458092212677002,0.5755000114440918
1.5087488889694214,0.5625,4,799,,
1.665410041809082,0.4921875,4,849,,
1.534235954284668,0.546875,4,899,,
1.6262847185134888,0.48828125,4,949,,
,,4,979,1.2855621576309204,0.6101999878883362
1.686545729637146,0.51171875,5,999,,
1.554244041442871,0.515625,5,1049,,
1.5911601781845093,0.484375,5,1099,,
1.5041285753250122,0.5625,5,1149,,
,,5,1175,1.2728102207183838,0.6079999804496765
1.5223243236541748,0.546875,6,1199,,
1.4758110046386719,0.57421875,6,1249,,
1.485296607017517,0.54296875,6,1299,,
1.5899773836135864,0.53125,6,1349,,
,,6,1371,1.2264444828033447,0.6316999793052673
1.5153253078460693,0.55078125,7,1399,,
1.5040315389633179,0.5546875,7,1449,,
1.4777408838272095,0.5703125,7,1499,,
1.4597504138946533,0.58984375,7,1549,,
,,7,1567,1.2146536111831665,0.6348999738693237
1.4066205024719238,0.58203125,8,1599,,
1.4540843963623047,0.578125,8,1649,,
1.3256410360336304,0.61328125,8,1699,,
1.581263542175293,0.52734375,8,1749,,
,,8,1763,1.177536964416504,0.6410999894142151
1.3473081588745117,0.60546875,9,1799,,
1.4360506534576416,0.6015625,9,1849,,
1.469944715499878,0.578125,9,1899,,
1.5303024053573608,0.546875,9,1949,,
,,9,1959,1.1735234260559082,0.6492000222206116
1.2185649871826172,0.68359375,10,1999,,
1.376535415649414,0.65234375,10,2049,,
1.3908017873764038,0.59375,10,2099,,
1.4859281778335571,0.53515625,10,2149,,
,,10,2155,1.1613569259643555,0.6521000266075134
1.554976224899292,0.546875,11,2199,,
1.2259963750839233,0.67578125,11,2249,,
1.3600436449050903,0.6171875,11,2299,,
1.3549282550811768,0.64453125,11,2349,,
,,11,2351,1.1470431089401245,0.6582000255584717
1.2316038608551025,0.66015625,12,2399,,
1.391035795211792,0.6015625,12,2449,,
1.4065427780151367,0.578125,12,2499,,
,,12,2547,1.1541430950164795,0.6377000212669373
1.3070001602172852,0.59765625,13,2549,,
1.2919453382492065,0.6640625,13,2599,,
1.259889841079712,0.625,13,2649,,
1.2995030879974365,0.6796875,13,2699,,
,,13,2743,1.1356127262115479,0.6550999879837036
1.3884210586547852,0.58203125,14,2749,,
1.2271647453308105,0.65234375,14,2799,,
1.3056987524032593,0.625,14,2849,,
1.3216445446014404,0.625,14,2899,,
,,14,2939,1.136580467224121,0.6543999910354614
1.2940081357955933,0.63671875,15,2949,,
1.2906206846237183,0.6484375,15,2999,,
1.2810869216918945,0.65234375,15,3049,,
1.276626706123352,0.64453125,15,3099,,
,,15,3135,1.117758870124817,0.664900004863739
1.199973225593567,0.69921875,16,3149,,
1.3637428283691406,0.6015625,16,3199,,
1.2509170770645142,0.67578125,16,3249,,
1.2163574695587158,0.71875,16,3299,,
,,16,3331,1.1242214441299438,0.6492000222206116
1.2039252519607544,0.69921875,17,3349,,
1.2032592296600342,0.67578125,17,3399,,
1.254957675933838,0.65234375,17,3449,,
1.1422160863876343,0.71875,17,3499,,
,,17,3527,1.1209834814071655,0.6517999768257141
1.180083155632019,0.703125,18,3549,,
1.2723218202590942,0.66796875,18,3599,,
1.1279548406600952,0.69921875,18,3649,,
1.260696530342102,0.625,18,3699,,
,,18,3723,1.1059657335281372,0.6618000268936157
1.1921876668930054,0.6953125,19,3749,,
1.195989966392517,0.671875,19,3799,,
1.136934757232666,0.6796875,19,3849,,
1.1518545150756836,0.7265625,19,3899,,
,,19,3919,1.1050419807434082,0.6642000079154968
1.0756306648254395,0.72265625,20,3949,,
1.063552737236023,0.74609375,20,3999,,
1.1922894716262817,0.6484375,20,4049,,
1.298029899597168,0.640625,20,4099,,
,,20,4115,1.1004211902618408,0.6610000133514404
1.0767748355865479,0.7265625,21,4149,,
1.1539115905761719,0.6875,21,4199,,
1.0678812265396118,0.73828125,21,4249,,
1.1163376569747925,0.71484375,21,4299,,
,,21,4311,1.088247299194336,0.6654000282287598
1.146162986755371,0.65234375,22,4349,,
1.0462143421173096,0.7265625,22,4399,,
1.1680792570114136,0.69140625,22,4449,,
1.1331249475479126,0.6875,22,4499,,
,,22,4507,1.1047393083572388,0.65829998254776
1.0390793085098267,0.74609375,23,4549,,
1.096448540687561,0.73828125,23,4599,,
0.9785257577896118,0.734375,23,4649,,
1.1097360849380493,0.67578125,23,4699,,
,,23,4703,1.0983017683029175,0.6488999724388123
1.0700371265411377,0.703125,24,4749,,
1.0495158433914185,0.70703125,24,4799,,
1.1087749004364014,0.7109375,24,4849,,
1.1737935543060303,0.675000011920929,24,4899,,
,,24,4899,1.0848501920700073,0.661899983882904
1.0954020023345947,0.69140625,25,4949,,
1.0497491359710693,0.71484375,25,4999,,
0.9949561953544617,0.75390625,25,5049,,
,,25,5095,1.0916508436203003,0.6620000004768372
0.965529203414917,0.77734375,26,5099,,
0.9725825786590576,0.76171875,26,5149,,
0.990532636642456,0.734375,26,5199,,
0.9852827191352844,0.73828125,26,5249,,
,,26,5291,1.099705696105957,0.656000018119812
1.0035185813903809,0.765625,27,5299,,
0.9492373466491699,0.7421875,27,5349,,
1.0421072244644165,0.7421875,27,5399,,
1.0646166801452637,0.7265625,27,5449,,
,,27,5487,1.0884692668914795,0.6601999998092651
0.9923986792564392,0.7265625,28,5499,,
1.0561573505401611,0.734375,28,5549,,
0.9806787371635437,0.74609375,28,5599,,
1.0010310411453247,0.75390625,28,5649,,
,,28,5683,1.1326947212219238,0.6412000060081482
0.895946204662323,0.80078125,29,5699,,
0.9049099087715149,0.81640625,29,5749,,
1.1051133871078491,0.6875,29,5799,,
1.0498497486114502,0.73046875,29,5849,,
,,29,5879,1.0893943309783936,0.6547999978065491
1.0130010843276978,0.75390625,30,5899,,
0.9872108697891235,0.7578125,30,5949,,
0.9760752320289612,0.7578125,30,5999,,
0.9379603266716003,0.734375,30,6049,,
,,30,6075,1.0955896377563477,0.6467000246047974
0.8328565955162048,0.82421875,31,6099,,
0.8185116052627563,0.8046875,31,6149,,
0.8679927587509155,0.7890625,31,6199,,
1.0157341957092285,0.7265625,31,6249,,
,,31,6271,1.1118981838226318,0.6388999819755554
0.8695719242095947,0.8046875,32,6299,,
0.8687722682952881,0.79296875,32,6349,,
0.8525388240814209,0.8203125,32,6399,,
0.8869780898094177,0.765625,32,6449,,
,,32,6467,1.1063441038131714,0.6434999704360962
0.8800060153007507,0.77734375,33,6499,,
0.9260875582695007,0.765625,33,6549,,
0.901617169380188,0.78125,33,6599,,
0.9696207046508789,0.734375,33,6649,,
,,33,6663,1.120043158531189,0.6395000219345093
0.8189371228218079,0.81640625,34,6699,,
0.8638015389442444,0.82421875,34,6749,,
0.875777006149292,0.7578125,34,6799,,
0.9607353210449219,0.75390625,34,6849,,
,,34,6859,1.105513572692871,0.6453999876976013
0.8318512439727783,0.7734375,35,6899,,
0.7986458539962769,0.82421875,35,6949,,
0.837396502494812,0.80078125,35,6999,,
0.8620036244392395,0.79296875,35,7049,,
,,35,7055,1.1289702653884888,0.6366000175476074
0.8342249393463135,0.78515625,36,7099,,
0.7121646404266357,0.83203125,36,7149,,
0.8913302421569824,0.80078125,36,7199,,
0.9384958744049072,0.7578125,36,7249,,
,,36,7251,1.0945827960968018,0.6450999975204468
0.7816181778907776,0.8359375,37,7299,,
0.818138062953949,0.79296875,37,7349,,
0.7929666638374329,0.81640625,37,7399,,
,,37,7447,1.102893352508545,0.6407999992370605
0.8082410097122192,0.81640625,38,7449,,
0.7349410653114319,0.828125,38,7499,,
0.7578553557395935,0.8046875,38,7549,,
0.837938666343689,0.78125,38,7599,,
,,38,7643,1.089573621749878,0.6466000080108643
0.7656013369560242,0.79296875,39,7649,,
0.7836584448814392,0.8046875,39,7699,,
0.8654583692550659,0.77734375,39,7749,,
0.804833173751831,0.80078125,39,7799,,
,,39,7839,1.1262328624725342,0.6309000253677368
0.6627821922302246,0.86328125,40,7849,,
0.6737707853317261,0.83984375,40,7899,,
0.7453266978263855,0.83203125,40,7949,,
0.8359726071357727,0.79296875,40,7999,,
,,40,8035,1.129602313041687,0.6309000253677368
0.7472072839736938,0.82421875,41,8049,,
0.7421593070030212,0.81640625,41,8099,,
0.7128556966781616,0.8203125,41,8149,,
0.7059094309806824,0.828125,41,8199,,
,,41,8231,1.109038233757019,0.632099986076355
0.712695837020874,0.82421875,42,8249,,
0.788253903388977,0.80078125,42,8299,,
0.6879652738571167,0.83984375,42,8349,,
0.7939139604568481,0.8046875,42,8399,,
,,42,8427,1.1071316003799438,0.6371999979019165
0.7559919953346252,0.8125,43,8449,,
0.6361777782440186,0.83984375,43,8499,,
0.6445966958999634,0.8515625,43,8549,,
0.6249293088912964,0.859375,43,8599,,
,,43,8623,1.1222891807556152,0.6255000233650208
0.7291235327720642,0.84765625,44,8649,,
0.6772950887680054,0.8359375,44,8699,,
0.7218473553657532,0.828125,44,8749,,
0.7545366287231445,0.79296875,44,8799,,
,,44,8819,1.1261398792266846,0.6230999827384949
0.6576225161552429,0.8671875,45,8849,,
0.7814966440200806,0.7890625,45,8899,,
0.6672725081443787,0.84375,45,8949,,
0.6805481314659119,0.83984375,45,8999,,
,,45,9015,1.1215195655822754,0.6334999799728394
0.603226363658905,0.875,46,9049,,
0.5558853149414062,0.90625,46,9099,,
0.5952413082122803,0.87109375,46,9149,,
0.6909335255622864,0.85546875,46,9199,,
,,46,9211,1.148581624031067,0.6158999800682068
0.5741550326347351,0.8984375,47,9249,,
0.6548092365264893,0.859375,47,9299,,
0.6426210999488831,0.85546875,47,9349,,
0.6544009447097778,0.84375,47,9399,,
,,47,9407,1.1290913820266724,0.6287000179290771
0.62075275182724,0.84375,48,9449,,
0.6611772179603577,0.8046875,48,9499,,
0.6194382905960083,0.87890625,48,9549,,
0.6867378950119019,0.8515625,48,9599,,
,,48,9603,1.158690333366394,0.6187999844551086
0.5903543829917908,0.85546875,49,9649,,
0.6114035248756409,0.84765625,49,9699,,
0.5690633058547974,0.8828125,49,9749,,
0.647094190120697,0.875,49,9799,,
,,49,9799,1.1543103456497192,0.6159999966621399
0.5406661629676819,0.91015625,50,9849,,
0.5873240828514099,0.8828125,50,9899,,
0.5809462070465088,0.87890625,50,9949,,
,,50,9995,1.1423684358596802,0.6223999857902527
0.5474454760551453,0.90234375,51,9999,,
0.5693296194076538,0.8828125,51,10049,,
0.5956155061721802,0.87109375,51,10099,,
0.5980691313743591,0.859375,51,10149,,
,,51,10191,1.1458271741867065,0.6172999739646912
0.5639634132385254,0.890625,52,10199,,
0.5910995006561279,0.84765625,52,10249,,
0.5285174250602722,0.921875,52,10299,,
0.6163421869277954,0.8359375,52,10349,,
,,52,10387,1.154525637626648,0.6201000213623047
0.6414618492126465,0.84375,53,10399,,
0.5228114128112793,0.890625,53,10449,,
0.5191331505775452,0.89453125,53,10499,,
0.5949195623397827,0.85546875,53,10549,,
,,53,10583,1.1519324779510498,0.6115999817848206
0.5094204545021057,0.9140625,54,10599,,
0.4945569336414337,0.9140625,54,10649,,
0.5925893783569336,0.859375,54,10699,,
0.6161378026008606,0.828125,54,10749,,
,,54,10779,1.1351115703582764,0.6197999715805054
0.5054509043693542,0.89453125,55,10799,,
0.542599081993103,0.88671875,55,10849,,
0.5210639238357544,0.85546875,55,10899,,
0.46762481331825256,0.91796875,55,10949,,
,,55,10975,1.1590445041656494,0.6118999719619751
0.5292686223983765,0.87890625,56,10999,,
0.4302753210067749,0.9375,56,11049,,
0.5036133527755737,0.890625,56,11099,,
0.41980209946632385,0.94921875,56,11149,,
,,56,11171,1.169703483581543,0.6021000146865845
0.4472115635871887,0.93359375,57,11199,,
0.4272938668727875,0.92578125,57,11249,,
0.48846712708473206,0.90234375,57,11299,,
0.5125392079353333,0.88671875,57,11349,,
,,57,11367,1.163690447807312,0.6148999929428101
0.4451286494731903,0.9140625,58,11399,,
0.525265097618103,0.875,58,11449,,
0.5783121585845947,0.88671875,58,11499,,
0.5406766533851624,0.8828125,58,11549,,
,,58,11563,1.189239263534546,0.6050000190734863
0.49634045362472534,0.90625,59,11599,,
0.4446339011192322,0.9140625,59,11649,,
0.5049417614936829,0.90234375,59,11699,,
0.4672384560108185,0.921875,59,11749,,
,,59,11759,1.2373013496398926,0.5888000130653381
0.40573519468307495,0.9375,60,11799,,
0.4737127423286438,0.9140625,60,11849,,
0.44114792346954346,0.91796875,60,11899,,
0.47684502601623535,0.8984375,60,11949,,
,,60,11955,1.1908342838287354,0.6008999943733215
