train_loss,train_acc,epoch,step,test_loss,test_acc
2.3017399311065674,0.1875,0,49,,
2.167501211166382,0.203125,0,99,,
2.091198444366455,0.23046875,0,149,,
,,0,195,1.9052029848098755,0.35850000381469727
1.9958938360214233,0.30078125,1,199,,
2.0005123615264893,0.31640625,1,249,,
1.9752696752548218,0.29296875,1,299,,
1.9396648406982422,0.3203125,1,349,,
,,1,391,1.7491689920425415,0.4189999997615814
1.8754606246948242,0.390625,2,399,,
1.926647663116455,0.40625,2,449,,
1.9561690092086792,0.2890625,2,499,,
1.9107693433761597,0.3359375,2,549,,
,,2,587,1.6559392213821411,0.45399999618530273
1.9691919088363647,0.34375,3,599,,
1.9022338390350342,0.34375,3,649,,
1.8486329317092896,0.39453125,3,699,,
1.8167881965637207,0.39453125,3,749,,
,,3,783,1.588360071182251,0.4821000099182129
1.7875699996948242,0.4140625,4,799,,
1.8255479335784912,0.3828125,4,849,,
1.7300591468811035,0.453125,4,899,,
1.7737561464309692,0.44921875,4,949,,
,,4,979,1.5410252809524536,0.4941999912261963
1.753574252128601,0.44921875,5,999,,
1.8004497289657593,0.3984375,5,1049,,
1.8824578523635864,0.3828125,5,1099,,
1.703588604927063,0.44921875,5,1149,,
,,5,1175,1.5073143243789673,0.5076000094413757
1.7516210079193115,0.42578125,6,1199,,
1.7455358505249023,0.44921875,6,1249,,
1.6575160026550293,0.484375,6,1299,,
1.7417351007461548,0.4453125,6,1349,,
,,6,1371,1.474519968032837,0.5220999717712402
1.7310513257980347,0.43359375,7,1399,,
1.756542682647705,0.42578125,7,1449,,
1.8228799104690552,0.40625,7,1499,,
1.6936256885528564,0.48046875,7,1549,,
,,7,1567,1.4473646879196167,0.5338000059127808
1.724384069442749,0.4375,8,1599,,
1.7096073627471924,0.48828125,8,1649,,
1.7236816883087158,0.4453125,8,1699,,
1.6564868688583374,0.47265625,8,1749,,
,,8,1763,1.4301767349243164,0.541700005531311
1.6494266986846924,0.46875,9,1799,,
1.7623577117919922,0.421875,9,1849,,
1.7151871919631958,0.47265625,9,1899,,
1.6358555555343628,0.4765625,9,1949,,
,,9,1959,1.4082261323928833,0.5515000224113464
1.764593243598938,0.43359375,10,1999,,
1.6156100034713745,0.5078125,10,2049,,
1.66831636428833,0.48046875,10,2099,,
1.6506108045578003,0.46484375,10,2149,,
,,10,2155,1.385947585105896,0.559499979019165
1.7275826930999756,0.51171875,11,2199,,
1.7094948291778564,0.44140625,11,2249,,
1.6884318590164185,0.48828125,11,2299,,
1.6358376741409302,0.43359375,11,2349,,
,,11,2351,1.3768430948257446,0.5644000172615051
1.6691701412200928,0.44921875,12,2399,,
1.6486732959747314,0.46484375,12,2449,,
1.6553807258605957,0.46875,12,2499,,
,,12,2547,1.362955093383789,0.5685999989509583
1.6901806592941284,0.48046875,13,2549,,
1.6044960021972656,0.46875,13,2599,,
1.633368968963623,0.52734375,13,2649,,
1.6153485774993896,0.5078125,13,2699,,
,,13,2743,1.3441942930221558,0.5787000060081482
1.6615468263626099,0.45703125,14,2749,,
1.604913353919983,0.515625,14,2799,,
1.666750431060791,0.51953125,14,2849,,
1.6297597885131836,0.5,14,2899,,
,,14,2939,1.3325387239456177,0.5846999883651733
1.6573114395141602,0.49609375,15,2949,,
1.6247667074203491,0.46484375,15,2999,,
1.7169857025146484,0.43359375,15,3049,,
1.6648226976394653,0.5234375,15,3099,,
,,15,3135,1.3255937099456787,0.5852000117301941
1.6322365999221802,0.5390625,16,3149,,
1.7219061851501465,0.4609375,16,3199,,
1.6512386798858643,0.47265625,16,3249,,
1.6584670543670654,0.4765625,16,3299,,
,,16,3331,1.3155567646026611,0.588699996471405
1.5700104236602783,0.50390625,17,3349,,
1.5296037197113037,0.546875,17,3399,,
1.6276984214782715,0.5,17,3449,,
1.72409987449646,0.4609375,17,3499,,
,,17,3527,1.301501989364624,0.5934000015258789
1.5644400119781494,0.55078125,18,3549,,
1.5303877592086792,0.5546875,18,3599,,
1.6043727397918701,0.51953125,18,3649,,
1.6373851299285889,0.49609375,18,3699,,
,,18,3723,1.2947885990142822,0.59579998254776
1.5077317953109741,0.50390625,19,3749,,
1.565900206565857,0.53515625,19,3799,,
1.7368769645690918,0.46484375,19,3849,,
1.6036163568496704,0.52734375,19,3899,,
,,19,3919,1.2955602407455444,0.5981000065803528
1.5092366933822632,0.52734375,20,3949,,
1.4508764743804932,0.53515625,20,3999,,
1.5487829446792603,0.52734375,20,4049,,
1.54795241355896,0.5390625,20,4099,,
,,20,4115,1.2748888731002808,0.6004999876022339
1.536081314086914,0.546875,21,4149,,
1.579364538192749,0.49609375,21,4199,,
1.5097209215164185,0.5390625,21,4249,,
1.6552631855010986,0.49609375,21,4299,,
,,21,4311,1.27498459815979,0.6011000275611877
1.558897852897644,0.515625,22,4349,,
1.568249225616455,0.53515625,22,4399,,
1.5162756443023682,0.5390625,22,4449,,
1.5750964879989624,0.5078125,22,4499,,
,,22,4507,1.2657785415649414,0.6086999773979187
1.4942576885223389,0.55859375,23,4549,,
1.5077987909317017,0.546875,23,4599,,
1.4316341876983643,0.56640625,23,4649,,
1.5057069063186646,0.55078125,23,4699,,
,,23,4703,1.2665072679519653,0.6025999784469604
1.4728851318359375,0.51953125,24,4749,,
1.5840678215026855,0.51171875,24,4799,,
1.4957606792449951,0.51953125,24,4849,,
1.708631157875061,0.5249999761581421,24,4899,,
,,24,4899,1.2549890279769897,0.609499990940094
1.4314802885055542,0.5859375,25,4949,,
1.4985426664352417,0.52734375,25,4999,,
1.5629093647003174,0.53515625,25,5049,,
,,25,5095,1.2478313446044922,0.6085000038146973
1.384359359741211,0.56640625,26,5099,,
1.57008695602417,0.53515625,26,5149,,
1.5642179250717163,0.52734375,26,5199,,
1.6161043643951416,0.50390625,26,5249,,
,,26,5291,1.2457664012908936,0.6049000024795532
1.415496826171875,0.5703125,27,5299,,
1.4952930212020874,0.5546875,27,5349,,
1.602207899093628,0.51171875,27,5399,,
1.5167126655578613,0.51953125,27,5449,,
,,27,5487,1.2433571815490723,0.6121000051498413
1.437450647354126,0.55859375,28,5499,,
1.381589412689209,0.59375,28,5549,,
1.5649112462997437,0.58203125,28,5599,,
1.5494598150253296,0.55859375,28,5649,,
,,28,5683,1.2391717433929443,0.6169999837875366
1.4698154926300049,0.5234375,29,5699,,
1.5424283742904663,0.546875,29,5749,,
1.6304250955581665,0.4453125,29,5799,,
1.44684636592865,0.58203125,29,5849,,
,,29,5879,1.2389588356018066,0.6151999831199646
1.4983705282211304,0.5546875,30,5899,,
1.5049829483032227,0.53125,30,5949,,
1.3682751655578613,0.57421875,30,5999,,
1.6152687072753906,0.50390625,30,6049,,
,,30,6075,1.2279185056686401,0.6154999732971191
1.4907445907592773,0.55078125,31,6099,,
1.5362571477890015,0.5390625,31,6149,,
1.4134019613265991,0.578125,31,6199,,
1.3953649997711182,0.578125,31,6249,,
,,31,6271,1.2309491634368896,0.6103000044822693
1.426339030265808,0.56640625,32,6299,,
1.5065503120422363,0.5625,32,6349,,
1.5076414346694946,0.546875,32,6399,,
1.5718878507614136,0.50390625,32,6449,,
,,32,6467,1.227914810180664,0.6162999868392944
1.447609782218933,0.59765625,33,6499,,
1.5028237104415894,0.5703125,33,6549,,
1.4575639963150024,0.5546875,33,6599,,
1.451336145401001,0.50390625,33,6649,,
,,33,6663,1.2136313915252686,0.6169999837875366
1.4621984958648682,0.58203125,34,6699,,
1.3913618326187134,0.60546875,34,6749,,
1.6263242959976196,0.52734375,34,6799,,
1.4670928716659546,0.5859375,34,6849,,
,,34,6859,1.219264030456543,0.6194000244140625
1.4926643371582031,0.53125,35,6899,,
1.4402400255203247,0.58984375,35,6949,,
1.447353720664978,0.55859375,35,6999,,
1.4339510202407837,0.5546875,35,7049,,
,,35,7055,1.221907377243042,0.6195999979972839
1.4417699575424194,0.578125,36,7099,,
1.431675672531128,0.5546875,36,7149,,
1.5310379266738892,0.546875,36,7199,,
1.4068925380706787,0.58203125,36,7249,,
,,36,7251,1.219511866569519,0.6151999831199646
1.4690059423446655,0.58984375,37,7299,,
1.4995174407958984,0.55859375,37,7349,,
1.4514100551605225,0.55859375,37,7399,,
,,37,7447,1.2133607864379883,0.6172999739646912
1.4197425842285156,0.58984375,38,7449,,
1.5243663787841797,0.55078125,38,7499,,
1.3460593223571777,0.5859375,38,7549,,
1.4314286708831787,0.58203125,38,7599,,
,,38,7643,1.209533452987671,0.6176999807357788
1.3528978824615479,0.59765625,39,7649,,
1.5022250413894653,0.57421875,39,7699,,
1.505905032157898,0.5546875,39,7749,,
1.4402250051498413,0.55859375,39,7799,,
,,39,7839,1.2168266773223877,0.616599977016449
1.4308245182037354,0.546875,40,7849,,
1.4457913637161255,0.57421875,40,7899,,
1.403520941734314,0.6015625,40,7949,,
1.3592709302902222,0.609375,40,7999,,
,,40,8035,1.2067267894744873,0.6198999881744385
1.398943543434143,0.6015625,41,8049,,
1.3930895328521729,0.57421875,41,8099,,
1.5125586986541748,0.55078125,41,8149,,
1.3354417085647583,0.609375,41,8199,,
,,41,8231,1.1943247318267822,0.6187999844551086
1.3729510307312012,0.6171875,42,8249,,
1.5265854597091675,0.5390625,42,8299,,
1.4192016124725342,0.58203125,42,8349,,
1.5623692274093628,0.55859375,42,8399,,
,,42,8427,1.2076025009155273,0.6207000017166138
