train_loss,train_acc,epoch,step,test_loss,test_acc
2.4293694496154785,0.125,0,49,,
2.434967279434204,0.17578125,0,99,,
2.3154637813568115,0.16015625,0,149,,
,,0,195,2.255002021789551,0.18140000104904175
2.254089117050171,0.2265625,1,199,,
2.2150659561157227,0.2109375,1,249,,
2.2219831943511963,0.1875,1,299,,
2.232548952102661,0.19921875,1,349,,
,,1,391,2.1551668643951416,0.2175000011920929
2.253920316696167,0.13671875,2,399,,
2.1364424228668213,0.2421875,2,449,,
2.17470121383667,0.23828125,2,499,,
2.1804888248443604,0.1796875,2,549,,
,,2,587,2.094639539718628,0.2565000057220459
2.1729633808135986,0.20703125,3,599,,
2.175036668777466,0.2578125,3,649,,
2.1112828254699707,0.26171875,3,699,,
2.1619069576263428,0.21875,3,749,,
,,3,783,2.0338592529296875,0.29120001196861267
2.0901236534118652,0.24609375,4,799,,
2.07820987701416,0.2734375,4,849,,
2.0538384914398193,0.26171875,4,899,,
2.0962324142456055,0.29296875,4,949,,
,,4,979,1.9759950637817383,0.3160000145435333
2.051612377166748,0.23828125,5,999,,
2.0737462043762207,0.27734375,5,1049,,
2.150104284286499,0.25,5,1099,,
1.979573369026184,0.30859375,5,1149,,
,,5,1175,1.9211156368255615,0.33640000224113464
2.0516202449798584,0.28515625,6,1199,,
2.142199754714966,0.21484375,6,1249,,
2.018972396850586,0.26953125,6,1299,,
2.033482789993286,0.30859375,6,1349,,
,,6,1371,1.8748424053192139,0.35580000281333923
1.9613038301467896,0.359375,7,1399,,
2.026790142059326,0.30078125,7,1449,,
1.985945463180542,0.37890625,7,1499,,
1.900001049041748,0.3671875,7,1549,,
,,7,1567,1.835553765296936,0.3709000051021576
1.9810978174209595,0.3125,8,1599,,
1.9989184141159058,0.296875,8,1649,,
1.954578161239624,0.35546875,8,1699,,
1.9734230041503906,0.3359375,8,1749,,
,,8,1763,1.7995060682296753,0.38420000672340393
1.9905099868774414,0.29296875,9,1799,,
1.9984674453735352,0.34375,9,1849,,
1.963547706604004,0.328125,9,1899,,
1.9240728616714478,0.33984375,9,1949,,
,,9,1959,1.770524263381958,0.3946000039577484
1.927781105041504,0.328125,10,1999,,
1.9373172521591187,0.3359375,10,2049,,
1.8457640409469604,0.35546875,10,2099,,
1.8917949199676514,0.33984375,10,2149,,
,,10,2155,1.7486642599105835,0.40059998631477356
1.9157021045684814,0.36328125,11,2199,,
1.8908382654190063,0.37890625,11,2249,,
1.913637638092041,0.3125,11,2299,,
1.9648683071136475,0.30078125,11,2349,,
,,11,2351,1.7256752252578735,0.4124000072479248
1.9988154172897339,0.3203125,12,2399,,
1.9350666999816895,0.359375,12,2449,,
1.9114621877670288,0.3671875,12,2499,,
,,12,2547,1.705668330192566,0.4162999987602234
1.9778071641921997,0.32421875,13,2549,,
1.9351857900619507,0.37890625,13,2599,,
1.9292397499084473,0.37890625,13,2649,,
1.8668559789657593,0.40625,13,2699,,
,,13,2743,1.6901922225952148,0.42289999127388
1.987872838973999,0.3203125,14,2749,,
1.8094035387039185,0.37890625,14,2799,,
1.9162108898162842,0.33984375,14,2849,,
1.9245102405548096,0.359375,14,2899,,
,,14,2939,1.6761630773544312,0.430400013923645
1.897239327430725,0.3359375,15,2949,,
1.8737404346466064,0.36328125,15,2999,,
1.8700780868530273,0.37890625,15,3049,,
1.8938329219818115,0.34375,15,3099,,
,,15,3135,1.6609480381011963,0.43560001254081726
1.9493582248687744,0.359375,16,3149,,
1.8542917966842651,0.40234375,16,3199,,
1.8824396133422852,0.34375,16,3249,,
1.8192952871322632,0.3984375,16,3299,,
,,16,3331,1.6475881338119507,0.4413999915122986
1.8483104705810547,0.359375,17,3349,,
1.9176616668701172,0.35546875,17,3399,,
1.823539137840271,0.4140625,17,3449,,
1.8648796081542969,0.390625,17,3499,,
,,17,3527,1.6327009201049805,0.44760000705718994
1.9524245262145996,0.3515625,18,3549,,
1.9024022817611694,0.38671875,18,3599,,
1.8373515605926514,0.390625,18,3649,,
1.9009230136871338,0.3671875,18,3699,,
,,18,3723,1.625977873802185,0.45010000467300415
1.8329135179519653,0.39453125,19,3749,,
1.8465203046798706,0.4140625,19,3799,,
1.8915441036224365,0.390625,19,3849,,
1.8646773099899292,0.37890625,19,3899,,
,,19,3919,1.6143993139266968,0.4537000060081482
1.940639853477478,0.37109375,20,3949,,
1.8239686489105225,0.41015625,20,3999,,
1.9016770124435425,0.359375,20,4049,,
1.885849118232727,0.31640625,20,4099,,
,,20,4115,1.6019200086593628,0.4593999981880188
1.9113713502883911,0.3125,21,4149,,
1.7639776468276978,0.43359375,21,4199,,
1.7696987390518188,0.40625,21,4249,,
1.7902957201004028,0.44140625,21,4299,,
,,21,4311,1.5925337076187134,0.46399998664855957
1.7613898515701294,0.42578125,22,4349,,
1.863663673400879,0.37109375,22,4399,,
1.8566315174102783,0.37890625,22,4449,,
1.7842398881912231,0.4140625,22,4499,,
,,22,4507,1.5859591960906982,0.4668999910354614
1.780592679977417,0.42578125,23,4549,,
1.8285431861877441,0.39453125,23,4599,,
1.759283423423767,0.4296875,23,4649,,
1.7553921937942505,0.4296875,23,4699,,
,,23,4703,1.5733721256256104,0.46959999203681946
1.7961488962173462,0.390625,24,4749,,
1.8843255043029785,0.3671875,24,4799,,
1.7776672840118408,0.37109375,24,4849,,
1.7274430990219116,0.44999998807907104,24,4899,,
,,24,4899,1.5658317804336548,0.4740999937057495
1.8653576374053955,0.390625,25,4949,,
1.838829517364502,0.4140625,25,4999,,
1.8660908937454224,0.37890625,25,5049,,
,,25,5095,1.5552482604980469,0.47769999504089355
1.8063851594924927,0.37109375,26,5099,,
1.854102611541748,0.4140625,26,5149,,
1.822115182876587,0.390625,26,5199,,
1.8741099834442139,0.359375,26,5249,,
,,26,5291,1.5503586530685425,0.4799000024795532
1.8381544351577759,0.39453125,27,5299,,
1.9496608972549438,0.3359375,27,5349,,
1.7700574398040771,0.39453125,27,5399,,
1.8184385299682617,0.34765625,27,5449,,
,,27,5487,1.5460727214813232,0.48489999771118164
1.6995048522949219,0.37890625,28,5499,,
1.8236831426620483,0.3671875,28,5549,,
1.7491471767425537,0.40625,28,5599,,
1.8221794366836548,0.39453125,28,5649,,
,,28,5683,1.5357884168624878,0.48669999837875366
1.7331641912460327,0.44140625,29,5699,,
1.752550721168518,0.4140625,29,5749,,
1.6550288200378418,0.43359375,29,5799,,
1.800497055053711,0.36328125,29,5849,,
,,29,5879,1.5299949645996094,0.48500001430511475
1.7948026657104492,0.375,30,5899,,
1.8074020147323608,0.4453125,30,5949,,
1.734872579574585,0.46484375,30,5999,,
1.7579413652420044,0.4375,30,6049,,
,,30,6075,1.5234206914901733,0.4864000082015991
1.7564986944198608,0.4375,31,6099,,
1.7834374904632568,0.45703125,31,6149,,
1.6955888271331787,0.484375,31,6199,,
1.7112557888031006,0.44921875,31,6249,,
,,31,6271,1.519034743309021,0.4887999892234802
1.7802048921585083,0.4140625,32,6299,,
1.8562593460083008,0.41796875,32,6349,,
1.8093531131744385,0.3671875,32,6399,,
1.842325210571289,0.40625,32,6449,,
,,32,6467,1.5130248069763184,0.49079999327659607
1.814132809638977,0.3828125,33,6499,,
1.6611130237579346,0.48828125,33,6549,,
1.8311277627944946,0.375,33,6599,,
1.741196632385254,0.41796875,33,6649,,
,,33,6663,1.5099481344223022,0.49050000309944153
1.7621971368789673,0.4375,34,6699,,
1.8227319717407227,0.4375,34,6749,,
1.8223835229873657,0.453125,34,6799,,
1.7142243385314941,0.47265625,34,6849,,
,,34,6859,1.502130150794983,0.49380001425743103
1.8128662109375,0.4140625,35,6899,,
1.749864935874939,0.4609375,35,6949,,
1.820753812789917,0.390625,35,6999,,
1.8225542306900024,0.41015625,35,7049,,
,,35,7055,1.495469331741333,0.4968000054359436
1.8056461811065674,0.42578125,36,7099,,
1.8105276823043823,0.41015625,36,7149,,
1.7282533645629883,0.4375,36,7199,,
1.8283840417861938,0.4296875,36,7249,,
,,36,7251,1.4909074306488037,0.4975000023841858
1.763725757598877,0.4140625,37,7299,,
1.8174257278442383,0.390625,37,7349,,
1.7264326810836792,0.421875,37,7399,,
,,37,7447,1.4855152368545532,0.5011000037193298
1.7146556377410889,0.4609375,38,7449,,
1.7593952417373657,0.453125,38,7499,,
1.9229719638824463,0.36328125,38,7549,,
1.745090365409851,0.4453125,38,7599,,
,,38,7643,1.4837816953659058,0.5015000104904175
1.7644258737564087,0.46484375,39,7649,,
1.839175820350647,0.42578125,39,7699,,
1.7170215845108032,0.4296875,39,7749,,
1.6626813411712646,0.46484375,39,7799,,
,,39,7839,1.477373480796814,0.5059000253677368
1.694122076034546,0.4765625,40,7849,,
1.7951959371566772,0.4140625,40,7899,,
1.785687804222107,0.4375,40,7949,,
1.7307729721069336,0.4375,40,7999,,
,,40,8035,1.4733033180236816,0.5062000155448914
1.8497124910354614,0.40625,41,8049,,
1.7843890190124512,0.4609375,41,8099,,
1.7983887195587158,0.421875,41,8149,,
1.7263028621673584,0.4375,41,8199,,
,,41,8231,1.4684847593307495,0.5091000199317932
1.6348563432693481,0.4765625,42,8249,,
1.7281888723373413,0.45703125,42,8299,,
1.743720531463623,0.4609375,42,8349,,
1.7767949104309082,0.44140625,42,8399,,
,,42,8427,1.4649819135665894,0.5103999972343445
1.716964840888977,0.4140625,43,8449,,
1.7013484239578247,0.40625,43,8499,,
1.7709277868270874,0.41796875,43,8549,,
1.6769925355911255,0.5078125,43,8599,,
,,43,8623,1.4624700546264648,0.5110999941825867
1.7232567071914673,0.44921875,44,8649,,
1.757111668586731,0.44921875,44,8699,,
1.7928239107131958,0.43359375,44,8749,,
1.6851723194122314,0.4609375,44,8799,,
,,44,8819,1.4579670429229736,0.5152999758720398
1.702414631843567,0.453125,45,8849,,
1.8576884269714355,0.3984375,45,8899,,
1.733414649963379,0.3984375,45,8949,,
1.8166391849517822,0.44140625,45,8999,,
,,45,9015,1.4522366523742676,0.5167999863624573
1.6882497072219849,0.46484375,46,9049,,
1.8766417503356934,0.41796875,46,9099,,
1.6796609163284302,0.3984375,46,9149,,
1.8500354290008545,0.37890625,46,9199,,
,,46,9211,1.4509246349334717,0.5188000202178955
1.762660026550293,0.40625,47,9249,,
1.7443196773529053,0.4296875,47,9299,,
1.7038326263427734,0.47265625,47,9349,,
1.730754017829895,0.4375,47,9399,,
,,47,9407,1.4498640298843384,0.5188000202178955
1.8482961654663086,0.45703125,48,9449,,
1.7814096212387085,0.421875,48,9499,,
1.7019063234329224,0.4453125,48,9549,,
1.7366912364959717,0.46875,48,9599,,
,,48,9603,1.443414330482483,0.5163999795913696
1.733625054359436,0.4140625,49,9649,,
1.7506942749023438,0.43359375,49,9699,,
1.7667667865753174,0.390625,49,9749,,
1.8520675897598267,0.4749999940395355,49,9799,,
,,49,9799,1.4398412704467773,0.516700029373169
1.7660521268844604,0.43359375,50,9849,,
1.7117960453033447,0.4609375,50,9899,,
1.813581943511963,0.4453125,50,9949,,
,,50,9995,1.439109206199646,0.5174000263214111
1.7382563352584839,0.40625,51,9999,,
1.7379968166351318,0.44921875,51,10049,,
1.6629390716552734,0.47265625,51,10099,,
1.808483362197876,0.453125,51,10149,,
,,51,10191,1.4352402687072754,0.5198000073432922
1.7340449094772339,0.4296875,52,10199,,
1.6123192310333252,0.453125,52,10249,,
1.7112549543380737,0.3984375,52,10299,,
1.5660570859909058,0.515625,52,10349,,
,,52,10387,1.429551601409912,0.5220000147819519
1.830311894416809,0.39453125,53,10399,,
1.669036865234375,0.48828125,53,10449,,
1.639235019683838,0.484375,53,10499,,
1.6497728824615479,0.44140625,53,10549,,
,,53,10583,1.428552269935608,0.5249000191688538
1.8260530233383179,0.421875,54,10599,,
1.6227078437805176,0.46484375,54,10649,,
1.8218088150024414,0.41015625,54,10699,,
1.8631503582000732,0.37109375,54,10749,,
,,54,10779,1.4262690544128418,0.5252000093460083
1.6864925622940063,0.4453125,55,10799,,
1.7640955448150635,0.48828125,55,10849,,
1.7552580833435059,0.44921875,55,10899,,
1.7001392841339111,0.4453125,55,10949,,
,,55,10975,1.424705147743225,0.525600016117096
1.8048936128616333,0.4375,56,10999,,
1.784903883934021,0.37890625,56,11049,,
