acc_avg_test,acc_wg_test,acc_avg_val,acc_wg_val,acc_avg_idval,acc_wg_idval,epoch,step,acc_avg_train,acc_wg_train,group_0,group_1,group_2,group_3,group_4
0.6301996111869812,0.4380027651786804,0.8491004109382629,0.6320983171463013,0.8408820033073425,0.5235698819160461,0,1180,,,,,,,
,,,,,,0,1180,0.8573011755943298,0.7445783019065857,0.3471347987651825,0.0,0.0,0.2997535765171051,0.3531116545200348
0.5648999214172363,0.39067694544792175,0.8403048515319824,0.5471979379653931,0.9547377824783325,0.8440979719161987,1,2361,,,,,,,
,,,,,,1,2361,0.8944717049598694,0.7866271734237671,0.3829910457134247,0.0,0.0,0.29184091091156006,0.32516807317733765
0.5872856974601746,0.4351276755332947,0.8362365365028381,0.5242971777915955,0.9470500349998474,0.743849515914917,2,3542,,,,,,,
,,,,,,2,3542,0.9073150157928467,0.804932713508606,0.40103378891944885,0.0,0.0,0.2964717745780945,0.30249446630477905
0.5796787738800049,0.3969508707523346,0.8531973361968994,0.6166449189186096,0.9695172905921936,0.8908629417419434,3,4723,,,,,,,
,,,,,,3,4723,0.9173204898834229,0.8235202431678772,0.40917354822158813,0.0,0.0,0.29334574937820435,0.29748067259788513
0.5957509279251099,0.4184704124927521,0.8652589917182922,0.7499534487724304,0.8946662545204163,0.625062882900238,4,5904,,,,,,,
,,,,,,4,5904,0.923065721988678,0.8306836485862732,0.4077199101448059,0.0,0.0,0.3024873733520508,0.28979265689849854
0.5937404632568359,0.4160863161087036,0.8106234073638916,0.6862781643867493,0.9688617587089539,0.8986834287643433,5,7085,,,,,,,
,,,,,,5,7085,0.9271605014801025,0.8451407551765442,0.4298551678657532,0.0,0.0,0.3008585274219513,0.26928630471229553
0.4949091076850891,0.2469414621591568,0.8637691736221313,0.62297523021698,0.916448175907135,0.7017744779586792,6,8266,,,,,,,
,,,,,,6,8266,0.9315629005432129,0.8568567037582397,0.4251583516597748,0.0,0.0,0.2896096408367157,0.2852320075035095
0.4965551197528839,0.2551289200782776,0.8723642230033875,0.6347048878669739,0.9754469394683838,0.9020044803619385,7,9447,,,,,,,
,,,,,,7,9447,0.9343677163124084,0.8642505407333374,0.4204086363315582,0.0,0.0,0.2985289692878723,0.28106239438056946
0.6157617568969727,0.44519731402397156,0.8078157305717468,0.7005959153175354,0.9681764245033264,0.8625180721282959,8,10628,,,,,,,
,,,,,,8,10628,0.9379597306251526,0.8736419081687927,0.43772977590560913,0.0,0.0,0.2981466054916382,0.2641236484050751
0.5612669587135315,0.3546019196510315,0.8483554720878601,0.5842487215995789,0.9747318029403687,0.8712011575698853,9,11809,,,,,,,
,,,,,,9,11809,0.9408770203590393,0.8771873712539673,0.4362156093120575,0.0,0.0,0.2932950556278229,0.2704893946647644
0.6170080304145813,0.4456678628921509,0.8363511562347412,0.6501582860946655,0.9584028720855713,0.7887120246887207,10,12990,,,,,,,
,,,,,,10,12990,0.9431725144386292,0.8771658539772034,0.42789921164512634,0.0,0.0,0.29933369159698486,0.2727670967578888
0.5836644768714905,0.4201067388057709,0.882706880569458,0.7862595319747925,0.9772049784660339,0.9162436723709106,11,14171,,,,,,,
,,,,,,11,14171,0.9443665146827698,0.8839355707168579,0.41728317737579346,0.0,0.0,0.29943281412124634,0.2832839787006378
0.5764926075935364,0.4202271103858948,0.9007850289344788,0.822113573551178,0.9776817560195923,0.8958032131195068,12,15352,,,,,,,
,,,,,,12,15352,0.9466355443000793,0.8876757621765137,0.42526185512542725,0.0,0.0,0.2997569739818573,0.27498117089271545
0.49340417981147766,0.1719367653131485,0.854371964931488,0.6630050539970398,0.9745232462882996,0.9309576749801636,13,16533,,,,,,,
,,,,,,13,16533,0.948656439781189,0.8963470458984375,0.4165966510772705,0.0,0.0,0.31035101413726807,0.2730523347854614
0.49057069420814514,0.18222598731517792,0.8069849014282227,0.649173378944397,0.980214536190033,0.913705587387085,14,17714,,,,,,,
,,,,,,14,17714,0.9502837657928467,0.8940085172653198,0.41421815752983093,0.0,0.0,0.31455790996551514,0.27122393250465393
0.5100288987159729,0.1736307144165039,0.8850275278091431,0.7916510105133057,0.9651668667793274,0.8118668794631958,15,18895,,,,,,,
,,,,,,15,18895,0.9527677893638611,0.8987223505973816,0.39952534437179565,0.0,0.0,0.3234776258468628,0.27699702978134155
0.5114280581474304,0.18561390042304993,0.8501318097114563,0.6898157000541687,0.9746126532554626,0.8306801915168762,16,20076,,,,,,,
,,,,,,16,20076,0.9536674618721008,0.9016771912574768,0.4006558358669281,0.0,0.0,0.32466921210289,0.2746749818325043
0.4635525643825531,0.1615220457315445,0.847639262676239,0.6144106984138489,0.9512217044830322,0.8617681860923767,17,21257,,,,,,,
,,,,,,17,21257,0.9551261067390442,0.9066141843795776,0.3850093483924866,0.0,0.0,0.3358944058418274,0.27909624576568604
0.5244315266609192,0.19198192656040192,0.8578386306762695,0.7013591527938843,0.9704111814498901,0.8422576189041138,18,22438,,,,,,,
,,,,,,18,22438,0.9561646580696106,0.9082639813423157,0.38981902599334717,0.0,0.0,0.34032225608825684,0.269858717918396
0.5136619210243225,0.20176924765110016,0.9019309878349304,0.8006769418716431,0.9738677144050598,0.8408104181289673,19,23619,,,,,,,
,,,,,,19,23619,0.9575372934341431,0.9065058827400208,0.39224424958229065,0.0,0.0,0.3351956009864807,0.27256011962890625
0.48565617203712463,0.16343559324741364,0.8706738352775574,0.755052924156189,0.9834922552108765,0.9593908786773682,20,24800,,,,,,,
,,,,,,20,24800,0.9579706192016602,0.9120861887931824,0.383252888917923,0.0,0.0,0.3517053723335266,0.26504167914390564
0.4545229971408844,0.15766359865665436,0.860503077507019,0.6762241721153259,0.981138288974762,0.9390863180160522,21,25981,,,,,,,
,,,,,,21,25981,0.9589760899543762,0.9126559495925903,0.36786672472953796,0.0,0.0,0.35954657196998596,0.27258673310279846
0.5005408525466919,0.19148001074790955,0.8784379959106445,0.7393757104873657,0.9840285778045654,0.9289340376853943,22,27162,,,,,,,
,,,,,,22,27162,0.959647536277771,0.9141197800636292,0.36853352189064026,0.0,0.0,0.3552407920360565,0.27622565627098083
0.5827944874763489,0.3830855190753937,0.8781514763832092,0.8191049098968506,0.9836710095405579,0.9153674840927124,23,28343,,,,,,,
,,,,,,23,28343,0.9609507322311401,0.9197599291801453,0.3587762713432312,0.0,0.0,0.3730298578739166,0.26819393038749695
0.5565875768661499,0.298983633518219,0.8828214406967163,0.8010530471801758,0.9776221513748169,0.8379160761833191,24,29524,,,,,,,
,,,,,,24,29524,0.9615130424499512,0.914172887802124,0.3556917905807495,0.0,0.0,0.3764048218727112,0.2679033875465393
0.5797140598297119,0.3610954284667969,0.8435709476470947,0.7698652148246765,0.9658820033073425,0.784370481967926,25,30705,,,,,,,
,,,,,,25,30705,0.9628062844276428,0.9241899847984314,0.3463021516799927,0.0,0.0,0.37850505113601685,0.2751927971839905
0.5650410056114197,0.32671433687210083,0.8420811295509338,0.7562993764877319,0.9775030016899109,0.8827785849571228,26,31886,,,,,,,
,,,,,,26,31886,0.9634810090065002,0.9204443097114563,0.3514019548892975,0.0,0.0,0.3766322731971741,0.2719658315181732
0.5687798261642456,0.31996989250183105,0.8323115110397339,0.7470203638076782,0.9876043200492859,0.9695431590080261,27,33067,,,,,,,
,,,,,,27,33067,0.9638118147850037,0.9250115156173706,0.34622082114219666,0.0,0.0,0.3745355010032654,0.27924370765686035
0.5859101414680481,0.3518727719783783,0.8561769127845764,0.7378714084625244,0.9810190796852112,0.9131693243980408,28,34248,,,,,,,
,,,,,,28,34248,0.9648999571800232,0.924976110458374,0.3351577818393707,0.0,0.0,0.3768889307975769,0.28795331716537476
0.5258894562721252,0.2493569254875183,0.882563591003418,0.7559232711791992,0.9853695034980774,0.9348769783973694,29,35429,,,,,,,
,,,,,,29,35429,0.9656871557235718,0.9282660484313965,0.32768628001213074,0.0,0.0,0.37340620160102844,0.2989075183868408
0.5268653035163879,0.28957274556159973,0.8766043782234192,0.7878901958465576,0.9823599457740784,0.9232995510101318,30,36610,,,,,,,
,,,,,,30,36610,0.9665008187294006,0.9244211912155151,0.3333739936351776,0.0,0.0,0.36618131399154663,0.30044472217559814
0.517812192440033,0.17014868557453156,0.8548590540885925,0.7397518157958984,0.975834310054779,0.8480463027954102,31,37791,,,,,,,
,,,,,,31,37791,0.9671722650527954,0.9315712451934814,0.3296681344509125,0.0,0.0,0.3632808327674866,0.3070511221885681
0.5727185010910034,0.35645273327827454,0.8884081840515137,0.7784881591796875,0.9825089573860168,0.9276410937309265,32,38972,,,,,,,
,,,,,,32,38972,0.9669076800346375,0.9284622669219971,0.32511866092681885,0.0,0.0,0.3642006516456604,0.31068068742752075
0.48470383882522583,0.18994291126728058,0.8768336176872253,0.7461451888084412,0.9711859226226807,0.9387686848640442,33,40153,,,,,,,
,,,,,,33,40153,0.9677444696426392,0.9271286725997925,0.31894388794898987,0.0,0.0,0.37123772501945496,0.30981841683387756
0.6075669527053833,0.42882239818573,0.8255214095115662,0.6543955206871033,0.9642729163169861,0.9242761731147766,34,41334,,,,,,,
,,,,,,34,41334,0.9681546092033386,0.9305025339126587,0.3197054862976074,0.0,0.0,0.37582963705062866,0.3044649362564087
0.5514143705368042,0.3200640082359314,0.8664050102233887,0.7864282727241516,0.9826877117156982,0.9526925086975098,35,42515,,,,,,,
,,,,,,35,42515,0.9688029289245605,0.9302468299865723,0.3139265775680542,0.0,0.0,0.3820240795612335,0.3040493428707123
0.5169422030448914,0.21645021438598633,0.8999255299568176,0.8281309008598328,0.985309898853302,0.916063666343689,36,43696,,,,,,,
,,,,,,36,43696,0.969305694103241,0.9318010210990906,0.3130893409252167,0.0,0.0,0.3898983895778656,0.2970122694969177
0.5488042831420898,0.2326996624469757,0.8539995551109314,0.7961639761924744,0.9643325209617615,0.7814761400222778,37,44877,,,,,,,
,,,,,,37,44877,0.9700465798377991,0.9392545819282532,0.3020012378692627,0.0,0.0,0.39534059166908264,0.3026581406593323
0.5583511590957642,0.32542818784713745,0.891015350818634,0.7999247908592224,0.9821215867996216,0.9412850141525269,38,46058,,,,,,,
,,,,,,38,46058,0.9697356820106506,0.9351736903190613,0.3012199401855469,0.0,0.0,0.3949876129627228,0.30379241704940796
0.5153314471244812,0.19941651821136475,0.7920295596122742,0.6459465026855469,0.9797079563140869,0.9456467032432556,39,47239,,,,,,,
,,,,,,39,47239,0.9704368710517883,0.9392033815383911,0.30265501141548157,0.0,0.0,0.39896517992019653,0.2983798384666443
0.5041855573654175,0.179277241230011,0.8989800810813904,0.8081985712051392,0.9850119352340698,0.9644669890403748,40,48420,,,,,,,
,,,,,,40,48420,0.9708701372146606,0.935371994972229,0.30628320574760437,0.0,0.0,0.3920111060142517,0.30170565843582153
0.5590213537216187,0.3098375201225281,0.7037302255630493,0.35765090584754944,0.9816150069236755,0.9443046450614929,41,49601,,,,,,,
,,,,,,41,49601,0.9716209769248962,0.9386599659919739,0.3057873845100403,0.0,0.0,0.38880664110183716,0.30540603399276733
0.5351188778877258,0.25575631856918335,0.8682385683059692,0.7875628471374512,0.9885280132293701,0.9536902904510498,42,50782,,,,,,,
,,,,,,42,50782,0.9721204042434692,0.9419047832489014,0.3004884719848633,0.0,0.0,0.39659494161605835,0.30291661620140076
0.5360476970672607,0.2823891043663025,0.8896974325180054,0.7536668181419373,0.9881108403205872,0.9492385983467102,43,51963,,,,,,,
,,,,,,43,51963,0.9724842309951782,0.9384908080101013,0.2965119481086731,0.0,0.0,0.4008791744709015,0.3026088774204254
0.5999364852905273,0.4099065065383911,0.8654595613479614,0.7717186808586121,0.9895411133766174,0.9517766237258911,44,53144,,,,,,,
,,,,,,44,53144,0.9723618626594543,0.9422304630279541,0.2865060865879059,0.0,0.0,0.41060858964920044,0.30288538336753845
0.57909095287323,0.34130120277404785,0.820106565952301,0.7318540811538696,0.9857568740844727,0.9263566136360168,45,54325,,,,,,,
,,,,,,45,54325,0.9730399250984192,0.940002977848053,0.2899419069290161,0.0,0.0,0.4101036489009857,0.29995453357696533
0.610929548740387,0.37812912464141846,0.8682385683059692,0.7878901958465576,0.9722586274147034,0.8133140206336975,46,55506,,,,,,,
,,,,,,46,55506,0.9739329814910889,0.9464257955551147,0.2846932113170624,0.0,0.0,0.4104257822036743,0.3048810064792633
0.5905895233154297,0.41859591007232666,0.8844258785247803,0.7468973398208618,0.9854588508605957,0.9131693243980408,47,56687,,,,,,,
,,,,,,47,56687,0.9737080335617065,0.944585919380188,0.28512972593307495,0.0,0.0,0.4091288447380066,0.30574139952659607
0.49661391973495483,0.2230064570903778,0.9089215993881226,0.8390372395515442,0.9850715398788452,0.9599109292030334,48,57868,,,,,,,
,,,,,,48,57868,0.973946213722229,0.9411216378211975,0.2824826240539551,0.0,0.0,0.4092780351638794,0.3082393407821655
0.613821804523468,0.4588117301464081,0.8820478916168213,0.8051899075508118,0.9875745177268982,0.9689922332763672,49,59049,,,,,,,
,,,,,,49,59049,0.9742041826248169,0.9403396248817444,0.28057098388671875,0.0,0.0,0.41045305132865906,0.3089759051799774
0.5505325794219971,0.2962544560432434,0.8563202023506165,0.7328505516052246,0.9797377586364746,0.948775053024292,50,60230,,,,,,,
,,,,,,50,60230,0.974673867225647,0.9457687735557556,0.28097081184387207,0.0,0.0,0.4090500473976135,0.3099791705608368
0.5874032974243164,0.35209235548973083,0.8262949585914612,0.6300542950630188,0.9855780601501465,0.898697555065155,51,61411,,,,,,,
,,,,,,51,61411,0.975507378578186,0.9498777389526367,0.27791473269462585,0.0,0.0,0.40859708189964294,0.3134881556034088
0.5679450631141663,0.32100507616996765,0.8443731665611267,0.7668963074684143,0.9912097454071045,0.9536902904510498,52,62592,,,,,,,
,,,,,,52,62592,0.9753850102424622,0.9437751173973083,0.2781556248664856,0.0,0.0,0.4101230800151825,0.31172141432762146
0.5641592144966125,0.3091473877429962,0.8253495097160339,0.7405039668083191,0.9912991523742676,0.9644669890403748,53,63773,,,,,,,
,,,,,,53,63773,0.9760597348213196,0.9465944170951843,0.27513763308525085,0.0,0.0,0.4112366735935211,0.31362563371658325
0.5716485977172852,0.37342366576194763,0.890270471572876,0.8123354911804199,0.9894219040870667,0.9644669890403748,54,64954,,,,,,,
,,,,,,54,64954,0.9754511713981628,0.943484365940094,0.27541935443878174,0.0,0.0,0.413655549287796,0.3109250068664551
0.6158910989761353,0.44394251704216003,0.800338089466095,0.582780122756958,0.9888855814933777,0.9599109292030334,55,66135,,,,,,,
,,,,,,55,66135,0.9761589765548706,0.9504876136779785,0.2781856060028076,0.0,0.0,0.41271328926086426,0.3091011047363281
0.5596914887428284,0.35014742612838745,0.880328893661499,0.7608123421669006,0.9336114525794983,0.7329307198524475,56,67316,,,,,,,
,,,,,,56,67316,0.9766187071800232,0.9468433260917664,0.27603211998939514,0.0,0.0,0.4065941274166107,0.3173738420009613
0.5856279730796814,0.39861345291137695,0.865115761756897,0.7735990881919861,0.9877830743789673,0.9117221236228943,57,68497,,,,,,,
,,,,,,57,68497,0.9768403172492981,0.9519373178482056,0.2719137668609619,0.0,0.0,0.40635254979133606,0.3217337131500244
0.6066969037055969,0.4405859708786011,0.8953987956047058,0.8498556017875671,0.9891239404678345,0.9467005133628845,58,69678,,,,,,,
,,,,,,58,69678,0.9772570729255676,0.9487960338592529,0.27161696553230286,0.0,0.0,0.39914610981941223,0.3292369544506073
0.5339666604995728,0.22413577139377594,0.826266348361969,0.6376986503601074,0.9897199273109436,0.9507959485054016,59,70859,,,,,,,
,,,,,,59,70859,0.9774224758148193,0.9500782489776611,0.26942113041877747,0.0,0.0,0.39574718475341797,0.3348316252231598
0.679967999458313,0.4719039499759674,0.8886087536811829,0.7824831604957581,0.9837902188301086,0.9059334397315979,60,72040,,,,,,,
,,,,,,60,72040,0.978259265422821,0.9553122520446777,0.27095815539360046,0.0,0.0,0.39626190066337585,0.3327798843383789
0.6275777816772461,0.46766263246536255,0.8880071043968201,0.8273786902427673,0.9885876178741455,0.9365482330322266,61,73221,,,,,,,
,,,,,,61,73221,0.9779483675956726,0.9529288411140442,0.2663041949272156,0.0,0.0,0.3989683985710144,0.33472734689712524
0.6068732738494873,0.4257795214653015,0.8921040296554565,0.8172245025634766,0.9870679378509521,0.9593908786773682,62,74402,,,,,,,
,,,,,,62,74402,0.9779053926467896,0.9511295557022095,0.2652706801891327,0.0,0.0,0.39910250902175903,0.3356268107891083
0.6022762060165405,0.40805572271347046,0.8829647302627563,0.8036856055259705,0.9852502942085266,0.9580607414245605,63,75583,,,,,,,
,,,,,,63,75583,0.9778425097465515,0.9556025266647339,0.2647414207458496,0.0,0.0,0.39420294761657715,0.34105563163757324
0.7039998173713684,0.48202794790267944,0.8532832860946655,0.7310400605201721,0.9862335920333862,0.9517766237258911,64,76764,,,,,,,
,,,,,,64,76764,0.9783849716186523,0.9515142440795898,0.2617710530757904,0.0,0.0,0.39640870690345764,0.34182029962539673
0.6501516699790955,0.47064825892448425,0.9098957180976868,0.820233166217804,0.9871871471405029,0.9595705270767212,65,77945,,,,,,,
,,,,,,65,77945,0.9788348078727722,0.95671546459198,0.25801965594291687,0.0,0.0,0.4020864963531494,0.33989378809928894
0.6410515904426575,0.46955370903015137,0.8324834108352661,0.5598471164703369,0.9811680316925049,0.9468390941619873,66,79126,,,,,,,
,,,,,,66,79126,0.9789968729019165,0.9549834132194519,0.2603127658367157,0.0,0.0,0.4003170430660248,0.33937013149261475
0.6660357117652893,0.46766263246536255,0.8503896594047546,0.7410983443260193,0.9899284839630127,0.9464544057846069,67,80307,,,,,,,
,,,,,,67,80307,0.9793408513069153,0.9543702602386475,0.25639453530311584,0.0,0.0,0.40364134311676025,0.3399641811847687
0.6070026159286499,0.4422172009944916,0.8568645715713501,0.688392698764801,0.9708581566810608,0.8787116408348083,68,81488,,,,,,,
,,,,,,68,81488,0.9798039197921753,0.9520671963691711,0.25241389870643616,0.0,0.0,0.3973166346549988,0.3502694070339203
0.6950290203094482,0.4756051301956177,0.8281858563423157,0.43854355812072754,0.9863826036453247,0.9287304878234863,69,82669,,,,,,,
,,,,,,69,82669,0.9794632196426392,0.9527930617332458,0.25076019763946533,0.0,0.0,0.3932836949825287,0.355956107378006
0.6294824481010437,0.47004204988479614,0.8674936890602112,0.7163548469543457,0.9919546842575073,0.9681620597839355,70,83850,,,,,,,
,,,,,,70,83850,0.9797543287277222,0.9578710198402405,0.2452637106180191,0.0,0.0,0.3982260525226593,0.3565102517604828
0.6804618239402771,0.47072672843933105,0.8842253088951111,0.8217374682426453,0.9887961745262146,0.9348769783973694,71,85031,,,,,,,
