train_loss,train_acc,epoch,step,test_loss,test_acc
2.4020025730133057,0.1796875,0,49,,
2.1550114154815674,0.26953125,0,99,,
2.1144826412200928,0.25390625,0,149,,
,,0,195,1.8751260042190552,0.34630000591278076
1.9813249111175537,0.30859375,1,199,,
2.093014717102051,0.2421875,1,249,,
1.9785164594650269,0.27734375,1,299,,
1.902868628501892,0.36328125,1,349,,
,,1,391,1.7239329814910889,0.41609999537467957
1.8621731996536255,0.375,2,399,,
1.9290990829467773,0.37890625,2,449,,
1.903794765472412,0.38671875,2,499,,
1.9105780124664307,0.34765625,2,549,,
,,2,587,1.6304538249969482,0.4595000147819519
1.882307767868042,0.3515625,3,599,,
1.843842625617981,0.40625,3,649,,
1.868425726890564,0.37890625,3,699,,
1.8420404195785522,0.40625,3,749,,
,,3,783,1.5566598176956177,0.4903999865055084
1.8469407558441162,0.375,4,799,,
1.861893892288208,0.40234375,4,849,,
1.7823479175567627,0.40234375,4,899,,
1.744954228401184,0.43359375,4,949,,
,,4,979,1.5005311965942383,0.5117999911308289
1.8249766826629639,0.42578125,5,999,,
1.7939711809158325,0.40234375,5,1049,,
1.7270851135253906,0.421875,5,1099,,
1.8475849628448486,0.40234375,5,1149,,
,,5,1175,1.4599064588546753,0.5299999713897705
1.6459863185882568,0.47265625,6,1199,,
1.7151284217834473,0.48046875,6,1249,,
1.7990596294403076,0.453125,6,1299,,
1.6349713802337646,0.48828125,6,1349,,
,,6,1371,1.4259272813796997,0.5465999841690063
1.688359022140503,0.44921875,7,1399,,
1.6703612804412842,0.4765625,7,1449,,
1.662286400794983,0.46875,7,1499,,
1.6655991077423096,0.484375,7,1549,,
,,7,1567,1.3902606964111328,0.5576000213623047
1.717333197593689,0.4453125,8,1599,,
1.6818032264709473,0.49609375,8,1649,,
1.5584073066711426,0.515625,8,1699,,
1.6992651224136353,0.46875,8,1749,,
,,8,1763,1.3702548742294312,0.5659999847412109
1.5778237581253052,0.5078125,9,1799,,
1.691659927368164,0.5,9,1849,,
1.6063567399978638,0.484375,9,1899,,
1.7140322923660278,0.4765625,9,1949,,
,,9,1959,1.342745065689087,0.5774999856948853
1.5223619937896729,0.578125,10,1999,,
1.658170461654663,0.5,10,2049,,
1.6976244449615479,0.484375,10,2099,,
1.5744060277938843,0.53125,10,2149,,
,,10,2155,1.3264120817184448,0.5871000289916992
1.587222933769226,0.5,11,2199,,
1.5743334293365479,0.51953125,11,2249,,
1.693169116973877,0.5,11,2299,,
1.6205538511276245,0.5,11,2349,,
,,11,2351,1.3119146823883057,0.588699996471405
1.49728524684906,0.5390625,12,2399,,
1.50431489944458,0.55859375,12,2449,,
1.5794780254364014,0.49609375,12,2499,,
,,12,2547,1.2978284358978271,0.5952000021934509
1.5276997089385986,0.5,13,2549,,
1.6657772064208984,0.4921875,13,2599,,
1.5911966562271118,0.53125,13,2649,,
1.6020786762237549,0.4921875,13,2699,,
,,13,2743,1.284402847290039,0.6025999784469604
1.5063997507095337,0.56640625,14,2749,,
1.6373642683029175,0.484375,14,2799,,
1.5083503723144531,0.5390625,14,2849,,
1.5163710117340088,0.546875,14,2899,,
,,14,2939,1.2655224800109863,0.6050000190734863
1.588602900505066,0.50390625,15,2949,,
1.5393942594528198,0.5859375,15,2999,,
1.5840438604354858,0.515625,15,3049,,
1.547057867050171,0.546875,15,3099,,
,,15,3135,1.2505043745040894,0.6075999736785889
1.5875195264816284,0.5078125,16,3149,,
1.4408061504364014,0.5625,16,3199,,
1.5574005842208862,0.53125,16,3249,,
1.4130233526229858,0.57421875,16,3299,,
,,16,3331,1.2512166500091553,0.6093000173568726
1.5281791687011719,0.55859375,17,3349,,
1.4542673826217651,0.55078125,17,3399,,
1.549309253692627,0.5234375,17,3449,,
1.4912446737289429,0.55859375,17,3499,,
,,17,3527,1.2356096506118774,0.6165000200271606
1.4509202241897583,0.5703125,18,3549,,
1.6069233417510986,0.5234375,18,3599,,
1.632731556892395,0.50390625,18,3649,,
