acc_avg_test,acc_wg_test,acc_avg_val,acc_wg_val,acc_avg_idval,acc_wg_idval,epoch,step,acc_avg_train,acc_wg_train,group_0,group_1,group_2,group_3,group_4
0.7696287035942078,0.5661591291427612,0.8160955905914307,0.4762614071369171,0.934177577495575,0.7880901098251343,0,1180,,,,,,,
,,,,,,0,1180,0.8489097952842712,0.7349785566329956,0.3487250506877899,0.0,0.0,0.278910368680954,0.37236467003822327
0.7310296893119812,0.5161669850349426,0.8573802709579468,0.7054552435874939,0.9472586512565613,0.807106614112854,1,2361,,,,,,,
,,,,,,1,2361,0.8880351781845093,0.7839779853820801,0.3861100375652313,0.0,0.0,0.24909210205078125,0.3647978901863098
0.7400122284889221,0.5257416367530823,0.8684964179992676,0.762986421585083,0.9401668906211853,0.8218883872032166,2,3542,,,,,,,
,,,,,,2,3542,0.8999192714691162,0.801215410232544,0.3974018096923828,0.0,0.0,0.24448390305042267,0.3581143021583557
0.6154090166091919,0.45455971360206604,0.8841680288314819,0.7751034498214722,0.9390941858291626,0.7013639807701111,3,4723,,,,,,,
,,,,,,3,4723,0.9075598120689392,0.8079872131347656,0.4088178277015686,0.0,0.0,0.2542571425437927,0.33692508935928345
0.7011427879333496,0.5209909081459045,0.8891244530677795,0.7653653025627136,0.9196662902832031,0.7387338876724243,4,5904,,,,,,,
,,,,,,4,5904,0.9125939607620239,0.8201774954795837,0.4338245093822479,0.0,0.0,0.26052072644233704,0.30565470457077026
0.5858160853385925,0.393737256526947,0.8701581358909607,0.7352145314216614,0.9420738816261292,0.6729377508163452,5,7085,,,,,,,
,,,,,,5,7085,0.9176115393638611,0.8248898386955261,0.44368207454681396,0.0,0.0,0.27578970789909363,0.2805282175540924
0.6398405432701111,0.44867366552352905,0.8726793527603149,0.7590765357017517,0.967193067073822,0.8813313841819763,6,8266,,,,,,,
,,,,,,6,8266,0.9208628535270691,0.8359957337379456,0.46354907751083374,0.0,0.0,0.266713410615921,0.2697375416755676
0.5819597244262695,0.42352092266082764,0.849043071269989,0.5861105918884277,0.9484803080558777,0.834227442741394,7,9447,,,,,,,
,,,,,,7,9447,0.924263060092926,0.8452046513557434,0.4690125584602356,0.0,0.0,0.2655380368232727,0.2654494047164917
0.7724974751472473,0.5164809226989746,0.8851420879364014,0.7743512392044067,0.9689809083938599,0.8654822111129761,8,10628,,,,,,,
