train_loss,train_acc,epoch,step,test_loss,test_acc
2.2097904682159424,0.2109375,0,49,,
2.0805890560150146,0.24609375,0,99,,
1.9936162233352661,0.328125,0,149,,
,,0,195,1.8006043434143066,0.40380001068115234
2.003174066543579,0.35546875,1,199,,
1.93472158908844,0.359375,1,249,,
1.8941940069198608,0.375,1,299,,
1.865344762802124,0.37890625,1,349,,
,,1,391,1.6418248414993286,0.4666000008583069
1.8746682405471802,0.38671875,2,399,,
1.7943463325500488,0.39453125,2,449,,
1.8309333324432373,0.40234375,2,499,,
1.817425012588501,0.4453125,2,549,,
,,2,587,1.5598477125167847,0.4999000132083893
1.7785296440124512,0.42578125,3,599,,
1.7516683340072632,0.45703125,3,649,,
1.736159324645996,0.46875,3,699,,
1.7100423574447632,0.44140625,3,749,,
,,3,783,1.4924356937408447,0.5169000029563904
1.7825944423675537,0.4296875,4,799,,
1.7434450387954712,0.44921875,4,849,,
1.70209801197052,0.4453125,4,899,,
1.7451668977737427,0.4453125,4,949,,
,,4,979,1.4448554515838623,0.5450000166893005
1.7341599464416504,0.4296875,5,999,,
1.7151960134506226,0.4375,5,1049,,
1.604382872581482,0.5078125,5,1099,,
1.717527151107788,0.4609375,5,1149,,
,,5,1175,1.402608036994934,0.5514000058174133
1.741267204284668,0.484375,6,1199,,
1.6202055215835571,0.48828125,6,1249,,
1.689346432685852,0.50390625,6,1299,,
1.585664987564087,0.46875,6,1349,,
,,6,1371,1.3833328485488892,0.5616000294685364
1.6282612085342407,0.45703125,7,1399,,
1.6268270015716553,0.48828125,7,1449,,
1.6524382829666138,0.50390625,7,1499,,
1.6307313442230225,0.48046875,7,1549,,
,,7,1567,1.349185585975647,0.5774000287055969
1.6173312664031982,0.5234375,8,1599,,
1.6153143644332886,0.515625,8,1649,,
1.5709234476089478,0.5,8,1699,,
1.614154577255249,0.484375,8,1749,,
,,8,1763,1.3328341245651245,0.5827000141143799
1.5577754974365234,0.5,9,1799,,
1.576869010925293,0.55078125,9,1849,,
1.6494611501693726,0.50390625,9,1899,,
1.6098883152008057,0.51953125,9,1949,,
,,9,1959,1.3204644918441772,0.5835999846458435
1.5840909481048584,0.515625,10,1999,,
1.4376415014266968,0.55078125,10,2049,,
1.540470004081726,0.51171875,10,2099,,
1.634300708770752,0.5234375,10,2149,,
,,10,2155,1.3007265329360962,0.5945000052452087
1.5348303318023682,0.54296875,11,2199,,
1.5855021476745605,0.51953125,11,2249,,
1.5666741132736206,0.5078125,11,2299,,
1.5459915399551392,0.51953125,11,2349,,
,,11,2351,1.2870620489120483,0.5963000059127808
1.6343741416931152,0.50390625,12,2399,,
1.5981171131134033,0.53515625,12,2449,,
1.5624167919158936,0.55078125,12,2499,,
,,12,2547,1.2650316953659058,0.6053000092506409
1.410446286201477,0.57421875,13,2549,,
1.565163254737854,0.53125,13,2599,,
1.5925625562667847,0.5234375,13,2649,,
1.5266828536987305,0.54296875,13,2699,,
,,13,2743,1.257029414176941,0.6061999797821045
