acc_avg_test,acc_wg_test,acc_avg_val,acc_wg_val,acc_avg_idval,acc_wg_idval,epoch,step,acc_avg_train,acc_wg_train,group_0,group_1,group_2,group_3,group_4
0.6454252600669861,0.44856277108192444,0.8189892172813416,0.4289703965187073,0.949910581111908,0.8262805938720703,0,1180,,,,,,,
,,,,,,0,1180,0.8571291565895081,0.7483920454978943,0.38232311606407166,0.0,0.0,0.28684788942337036,0.330828994512558
0.7078326940536499,0.47653430700302124,0.8401329517364502,0.6693936586380005,0.9488081336021423,0.7829232811927795,1,2361,,,,,,,
,,,,,,1,2361,0.8949381113052368,0.7978577017784119,0.41802310943603516,0.0,0.0,0.2706189751625061,0.31135788559913635
0.706562876701355,0.46633180975914,0.8577813506126404,0.687581479549408,0.9586114287376404,0.8321273326873779,2,3542,,,,,,,
,,,,,,2,3542,0.9082345366477966,0.815143346786499,0.4157726764678955,0.0,0.0,0.2575702369213104,0.32665711641311646
0.7492533922195435,0.5430858731269836,0.8578100204467773,0.7423843741416931,0.9572407603263855,0.814761221408844,3,4723,,,,,,,
,,,,,,3,4723,0.9160371422767639,0.8233265280723572,0.4188826382160187,0.0,0.0,0.26319620013237,0.31792113184928894
0.7614691853523254,0.5267618894577026,0.8669779896736145,0.706996500492096,0.9637365937232971,0.8798842430114746,4,5904,,,,,,,
,,,,,,4,5904,0.9219510555267334,0.8348371386528015,0.43540653586387634,0.0,0.0,0.25245946645736694,0.3121339678764343
0.6290709376335144,0.4420028328895569,0.8632248640060425,0.6512753963470459,0.9738081097602844,0.8972503542900085,5,7085,,,,,,,
,,,,,,5,7085,0.927471399307251,0.8451255559921265,0.41809749603271484,0.0,0.0,0.26398470997810364,0.31791776418685913
0.6738072037696838,0.46523308753967285,0.8859443068504333,0.7781213521957397,0.9713647365570068,0.8784370422363281,6,8266,,,,,,,
,,,,,,6,8266,0.9311593770980835,0.849234402179718,0.4332195818424225,0.0,0.0,0.25746315717697144,0.3093172609806061
0.5773743987083435,0.4364306926727295,0.8702440857887268,0.7179980874061584,0.9688617587089539,0.8437047600746155,7,9447,,,,,,,
,,,,,,7,9447,0.9347811937332153,0.860823929309845,0.42553243041038513,0.0,0.0,0.2687413990497589,0.3057261109352112
0.6298704147338867,0.4726887345314026,0.8888379335403442,0.7634325623512268,0.9774433970451355,0.9131402969360352,8,10628,,,,,,,
,,,,,,8,10628,0.9373279809951782,0.8719196915626526,0.42816421389579773,0.0,0.0,0.2703557014465332,0.3014800548553467
0.5346603393554688,0.3011794984340668,0.8796699643135071,0.7466021180152893,0.9722586274147034,0.8567293882369995,9,11809,,,,,,,
,,,,,,9,11809,0.9403544664382935,0.8764658570289612,0.41927871108055115,0.0,0.0,0.2761184573173523,0.3046027719974518
0.4846920669078827,0.203996479511261,0.8517075181007385,0.5375162959098816,0.9752383828163147,0.8827785849571228,10,12990,,,,,,,
,,,,,,10,12990,0.9421835541725159,0.8785735964775085,0.4132632315158844,0.0,0.0,0.2921810746192932,0.2945557236671448
0.5667928457260132,0.29603487253189087,0.8664050102233887,0.8168484568595886,0.9754469394683838,0.9232995510101318,11,14171,,,,,,,
,,,,,,11,14171,0.9447402954101562,0.8825291991233826,0.40994587540626526,0.0,0.0,0.30569231510162354,0.284361869096756
0.5465468764305115,0.2423301339149475,0.876432478427887,0.8032469749450684,0.9726459980010986,0.8929088115692139,12,15352,,,,,,,
,,,,,,12,15352,0.9457986950874329,0.8786563873291016,0.39395299553871155,0.0,0.0,0.32654231786727905,0.2795047461986542
0.5107108354568481,0.23511512577533722,0.8766043782234192,0.7069447040557861,0.9806615114212036,0.9406657218933105,13,16533,,,,,,,
,,,,,,13,16533,0.9488218426704407,0.8924070000648499,0.3922920227050781,0.0,0.0,0.32825952768325806,0.2794485092163086
0.48215252161026,0.206223726272583,0.8970605134963989,0.795035719871521,0.9789332747459412,0.9549839496612549,14,17714,,,,,,,
,,,,,,14,17714,0.9492617249488831,0.8926247358322144,0.3876219391822815,0.0,0.0,0.33584123849868774,0.2765367925167084
0.5995485186576843,0.4325553774833679,0.8800137639045715,0.7833772301673889,0.9753873944282532,0.9015918970108032,15,18895,,,,,,,
,,,,,,15,18895,0.9517920613288879,0.8931007385253906,0.37775975465774536,0.0,0.0,0.3471323847770691,0.27510780096054077
0.56166672706604,0.39535102248191833,0.8844831585884094,0.7848815321922302,0.9777413606643677,0.9131693243980408,16,20076,,,,,,,
,,,,,,16,20076,0.9529463648796082,0.898951530456543,0.3742883503437042,0.0,0.0,0.34013229608535767,0.28557929396629333
