train_loss,train_acc,epoch,step,test_loss,test_acc
1.9416465759277344,0.33203125,0,49,,
1.8333356380462646,0.390625,0,99,,
1.839128851890564,0.40234375,0,149,,
,,0,195,1.4128254652023315,0.5480999946594238
1.7878590822219849,0.3984375,1,199,,
1.5719043016433716,0.55078125,1,249,,
1.635825276374817,0.4921875,1,299,,
1.6734212636947632,0.46484375,1,349,,
,,1,391,1.2934050559997559,0.5950000286102295
1.5575300455093384,0.55859375,2,399,,
1.4879359006881714,0.5390625,2,449,,
1.6457884311676025,0.5,2,499,,
1.5103448629379272,0.5546875,2,549,,
,,2,587,1.2080146074295044,0.6416000127792358
1.5002367496490479,0.57421875,3,599,,
1.5144381523132324,0.5703125,3,649,,
1.483970284461975,0.5546875,3,699,,
1.3997262716293335,0.58203125,3,749,,
,,3,783,1.1493942737579346,0.6554999947547913
1.4124252796173096,0.59375,4,799,,
1.4024713039398193,0.59765625,4,849,,
1.3793569803237915,0.59765625,4,899,,
1.3934540748596191,0.58203125,4,949,,
,,4,979,1.1106730699539185,0.6751000285148621
1.358217477798462,0.58984375,5,999,,
1.1857898235321045,0.70703125,5,1049,,
1.4257607460021973,0.57421875,5,1099,,
1.3043839931488037,0.64453125,5,1149,,
,,5,1175,1.1125729084014893,0.6567999720573425
1.32369065284729,0.640625,6,1199,,
1.2297786474227905,0.6328125,6,1249,,
1.2916609048843384,0.67578125,6,1299,,
1.3082351684570312,0.61328125,6,1349,,
,,6,1371,1.0830354690551758,0.6758999824523926
1.2120356559753418,0.65234375,7,1399,,
1.1756043434143066,0.703125,7,1449,,
1.2079296112060547,0.6796875,7,1499,,
1.2197450399398804,0.66796875,7,1549,,
,,7,1567,1.0346533060073853,0.6905999779701233
1.1025397777557373,0.69921875,8,1599,,
1.2867517471313477,0.63671875,8,1649,,
1.1257359981536865,0.71875,8,1699,,
1.1486341953277588,0.69140625,8,1749,,
,,8,1763,1.0551226139068604,0.685699999332428
1.017564058303833,0.71484375,9,1799,,
1.1073768138885498,0.69140625,9,1849,,
1.0954481363296509,0.7265625,9,1899,,
1.0430309772491455,0.7578125,9,1949,,
,,9,1959,1.0210866928100586,0.7014999985694885
1.089383602142334,0.71484375,10,1999,,
0.959273099899292,0.7578125,10,2049,,
0.9682254791259766,0.75,10,2099,,
1.0177505016326904,0.76953125,10,2149,,
,,10,2155,1.0140297412872314,0.7001000046730042
0.8701513409614563,0.81640625,11,2199,,
0.9104364514350891,0.765625,11,2249,,
0.9639409184455872,0.734375,11,2299,,
1.0370718240737915,0.72265625,11,2349,,
,,11,2351,1.1172760725021362,0.6421999931335449
0.9127978682518005,0.77734375,12,2399,,
0.8571142554283142,0.79296875,12,2449,,
0.8791025876998901,0.78515625,12,2499,,
,,12,2547,1.1281962394714355,0.6292999982833862
0.9116132259368896,0.76953125,13,2549,,
0.8726558089256287,0.78125,13,2599,,
0.8717246055603027,0.7890625,13,2649,,
0.8861913681030273,0.77734375,13,2699,,
,,13,2743,1.000430703163147,0.6978999972343445
0.7777062654495239,0.83203125,14,2749,,
0.7346055507659912,0.84765625,14,2799,,
0.8876926898956299,0.734375,14,2849,,
0.8433246612548828,0.8203125,14,2899,,
,,14,2939,1.010316252708435,0.6927000284194946
0.6967279314994812,0.84375,15,2949,,
0.7328134179115295,0.84765625,15,2999,,
0.7065480351448059,0.84765625,15,3049,,
0.72685307264328,0.8203125,15,3099,,
,,15,3135,1.0588796138763428,0.6693000197410583
0.6805684566497803,0.87109375,16,3149,,
0.7447558641433716,0.81640625,16,3199,,
0.7446054220199585,0.8359375,16,3249,,
0.6550874710083008,0.85546875,16,3299,,
,,16,3331,1.023702621459961,0.6886000037193298
0.5760433673858643,0.87890625,17,3349,,
0.613683819770813,0.8671875,17,3399,,
0.6234642267227173,0.8671875,17,3449,,
0.5956863760948181,0.87109375,17,3499,,
,,17,3527,1.0638198852539062,0.6690999865531921
0.5933240652084351,0.85546875,18,3549,,
0.5322144627571106,0.921875,18,3599,,
0.5913785696029663,0.87109375,18,3649,,
0.5841933488845825,0.87109375,18,3699,,
,,18,3723,1.0100864171981812,0.6875
0.48414096236228943,0.91796875,19,3749,,
