acc_avg_test,acc_wg_test,acc_avg_val,acc_wg_val,acc_avg_idval,acc_wg_idval,epoch,step,acc_avg_train,acc_wg_train,group_0,group_1,group_2,group_3,group_4
0.8829919695854187,0.7381172180175781,0.8053231835365295,0.4669521450996399,0.9295291900634766,0.7902360558509827,0,1180,,,,,,,
,,,,,,0,1180,0.8380311727523804,0.7039212584495544,0.38832446932792664,0.0,0.0,0.26913270354270935,0.3425427973270416
0.8049827218055725,0.6250981092453003,0.8207368850708008,0.46155276894569397,0.9436829686164856,0.8379828333854675,1,2361,,,,,,,
,,,,,,1,2361,0.8807452917098999,0.7602109909057617,0.4036177694797516,0.0,0.0,0.2571062445640564,0.3392760455608368
0.7553907036781311,0.5929995179176331,0.8354629874229431,0.4814745783805847,0.9387961626052856,0.8017817139625549,2,3542,,,,,,,
,,,,,,2,3542,0.8925169110298157,0.7859082818031311,0.4383181631565094,0.0,0.0,0.2621460258960724,0.2995358407497406
0.6973569989204407,0.49242013692855835,0.8586408495903015,0.7425060272216797,0.9360250234603882,0.7597684264183044,3,4723,,,,,,,
,,,,,,3,4723,0.9015433192253113,0.7980386018753052,0.4708511531352997,0.0,0.0,0.23326057195663452,0.2958882749080658
0.6833070516586304,0.5056849122047424,0.867436408996582,0.7468720078468323,0.9190405011177063,0.6338639855384827,4,5904,,,,,,,
,,,,,,4,5904,0.9071629047393799,0.8034682273864746,0.47822099924087524,0.0,0.0,0.23569951951503754,0.28607943654060364
0.6679991483688354,0.4564158022403717,0.8618782758712769,0.7453929781913757,0.9516984224319458,0.7481909990310669,5,7085,,,,,,,
,,,,,,5,7085,0.9109302163124084,0.8136788606643677,0.4840056300163269,0.0,0.0,0.23933708667755127,0.27665725350379944
0.6327274441719055,0.4273269474506378,0.8544865846633911,0.743332028388977,0.9575387239456177,0.7858176827430725,6,8266,,,,,,,
,,,,,,6,8266,0.9152896404266357,0.8205738067626953,0.47695595026016235,0.0,0.0,0.25416070222854614,0.2688833177089691
0.6604392528533936,0.4494584798812866,0.8783520460128784,0.7700038552284241,0.9688319563865662,0.8883248567581177,7,9447,,,,,,,
,,,,,,7,9447,0.9189411997795105,0.8238714337348938,0.48822078108787537,0.0,0.0,0.2577466070652008,0.2540326714515686
0.6495873332023621,0.45463821291923523,0.8909866809844971,0.787138044834137,0.9604886770248413,0.8908629417419434,8,10628,,,,,,,
,,,,,,8,10628,0.9196820855140686,0.8282378315925598,0.49567338824272156,0.0,0.0,0.25457340478897095,0.24975326657295227
0.6660944819450378,0.44333699345588684,0.8465791940689087,0.6347048878669739,0.9559893012046814,0.8020304441452026,9,11809,,,,,,,
,,,,,,9,11809,0.9226456880569458,0.8318281173706055,0.49209171533584595,0.0,0.0,0.25376302003860474,0.25414520502090454
